request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,large_1.txt,81000,45003957378333,45003958195000,45003961506666,4.12833,0.816667
PUT,small_1.txt,810,45003957722458,45003961787083,45003961829500,4.10704,4.06463
GET,small.txt,42,45003959136250,45003961892083,45003961991541,2.85529,2.75583
PUT,small.txt,42,45003959177250,45003962027041,45003962038666,2.86142,2.84979
GET,small_3.txt,4050,45003959547125,45003963832375,45003964006291,4.45917,4.28525
GET,large_1.txt,81000,45003959305958,45003962052416,45003964697166,5.39121,2.74646
GET,small.txt,42,45003961602708,45003964852791,45003964987333,3.38463,3.25008
PUT,small_2.txt,1620,45003961637666,45003965009125,45003965038500,3.40083,3.37146
GET,small_2.txt,1620,45003963822166,45003965084333,45003965397458,1.57529,1.26217
GET,large_2.txt,162000,45003963856666,45003965430833,45003975449583,11.5929,1.57417
PUT,.DS_Store,6149,45003964277708,45003979524416,45003979548250,15.2705,15.2467
PUT,small.txt,42,45003977686000,45003979537541,45003979553791,1.86779,1.85154
PUT,large_1.txt,81000,45003977842000,45004047744916,45004047785041,69.943,69.9029
GET,xlarge_1.txt,810000,45003959594958,45003964034458,45004051333583,91.7386,4.4395
PUT,large_1.txt,81000,45004047734875,45004094741916,45004094787583,47.0527,47.007
PUT,large_3.txt,405000,45004094738875,45004288989833,45004289051166,194.312,194.251
PUT,.DS_Store,6149,45004288968583,45004291700083,45004291709541,2.74096,2.7315
PUT,small_2.txt,1620,45004291676500,45004292431583,45004292440833,0.764333,0.755083
GET,small_2.txt,1620,45004292498333,45004292555500,45004292588375,0.090042,0.057167
GET,medium_1.txt,8100,45004292408708,45004292432208,45004292607875,0.199167,0.0235
GET,large_1.txt,81000,45004292424666,45004292499583,45004295135458,2.71079,0.074917
PUT,medium_1.txt,8100,45004292514291,45004297410833,45004297671666,5.15738,4.89654
GET,xlarge_1.txt,810000,45004297398791,45004298017625,45004323996416,26.5976,0.618834
PUT,xlarge_1.txt,810000,45004298011916,45004676409750,45004676551250,378.539,378.398
GET,small_2.txt,1620,45004844895125,45004844919291,45004844936916,0.041791,0.024166
PUT,large_3.txt,405000,45004676384666,45004844911166,45004844984041,168.599,168.526
GET,large_2.txt,162000,45004844907458,45004845186833,45004846957125,2.04967,0.279375
PUT,.DS_Store,6149,45004845140666,45004848253750,45004848261000,3.12033,3.11308
GET,medium_2.txt,16200,45004848227666,45004848255625,45004848521041,0.293375,0.027959
PUT,.DS_Store,6149,45004848248041,45004851101083,45004851117333,2.86929,2.85304
GET,small_1.txt,810,45004851090583,45004851109250,45004851125750,0.035167,0.018667
GET,small_2.txt,1620,45004851413416,45004851433708,45004851505583,0.092167,0.020292
GET,small_1.txt,810,45004851427375,45004851459958,45004851534541,0.107166,0.032583
PUT,small_1.txt,810,45004852307750,45004855287750,45004855308875,3.00113,2.98
GET,large_3.txt,405000,45004851149166,45004851429083,45004870143916,18.9947,0.279917
GET,large_3.txt,405000,45004852043083,45004855282416,45004875996041,23.953,3.23933
GET,xlarge_1.txt,810000,45004851441625,45004852048833,45004924300708,72.8591,0.607208
PUT,large_1.txt,81000,45004854239791,45004941673583,45004941754291,87.5145,87.4338
GET,.DS_Store,6149,45004941977166,45004942026833,45004942057708,0.080542,0.049667
GET,small_2.txt,1620,45004942030708,45004942125083,45004942204791,0.174083,0.094375
GET,large_1.txt,81000,45004941658875,45004941735541,45004942988416,1.32954,0.076666
GET,xlarge_1.txt,810000,45004853643500,45004855333458,45004951155583,97.5121,1.68996
PUT,medium_1.txt,8100,45004942127541,45004959678833,45004959694500,17.567,17.5513
GET,small_1.txt,810,45004959689083,45004959739625,45004959779791,0.090708,0.050542
PUT,small_2.txt,1620,45004959739541,45004961690750,45004961703208,1.96367,1.95121
PUT,xlarge_1.txt,810000,45004962658750,45005514081000,45005514168083,551.509,551.422
