request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,medium_3.txt,40500,45636516005708,45636516229666,45636518160958,2.15525,0.223958
PUT,small_1.txt,810,45636516221708,45636518304958,45636525003166,8.78146,2.08325
PUT,small.txt,42,45636519701458,45636526548833,45636526565208,6.86375,6.84738
GET,large_2.txt,162000,45636517692666,45636518321291,45636527535958,9.84329,0.628625
PUT,small_3.txt,4050,45636519791500,45636530070625,45636530119375,10.3279,10.2791
GET,large_2.txt,162000,45636519370875,45636525080083,45636533031375,13.6605,5.70921
GET,large_3.txt,405000,45636518177541,45636523743708,45636541290958,23.1134,5.56617
PUT,xlarge_1.txt,810000,45636530787375,45636925801000,45636925877333,395.09,395.014
GET,medium_1.txt,8100,45636925789666,45636925835916,45636925936416,0.14675,0.04625
PUT,large_1.txt,81000,45636925812875,45636958783875,45636958798875,32.986,32.971
GET,small_1.txt,810,45636958762875,45636958789916,45636958803291,0.040416,0.027041
GET,medium_2.txt,16200,45636958777625,45636958841458,45636959102041,0.324416,0.063833
PUT,small_3.txt,4050,45636958831041,45636960743166,45636960750375,1.91933,1.91213
PUT,small_3.txt,4050,45636960720166,45636962564416,45636962571833,1.85167,1.84425
PUT,small_2.txt,1620,45636962542041,45636963317000,45636963323583,0.781542,0.774959
GET,small_2.txt,1620,45636963293083,45636963317291,45636963342125,0.049042,0.024208
PUT,small_3.txt,4050,45636963306958,45636965172875,45636965179541,1.87258,1.86592
GET,small_2.txt,1620,45636971593000,45636971617416,45636971636625,0.043625,0.024416
GET,small.txt,42,45636972224458,45636972245041,45636972254666,0.030208,0.020583
PUT,medium_3.txt,40500,45636972401666,45636989477666,45636989488875,17.0872,17.076
GET,medium_2.txt,16200,45636989455541,45636989500291,45636989782333,0.326792,0.04475
PUT,small_2.txt,1620,45636989475875,45636990273083,45636990280208,0.804333,0.797208
PUT,medium_3.txt,40500,45636990248833,45637007200583,45637007209458,16.9606,16.9518
PUT,.DS_Store,6149,45637007178250,45637009616916,45637009623750,2.4455,2.43867
PUT,xlarge_1.txt,810000,45637009591166,45637325096166,45637325422625,315.831,315.505
GET,.DS_Store,6149,45637326298083,45637326336166,45637326427833,0.12975,0.038083
PUT,small_1.txt,810,45637326312250,45637326988000,45637327052708,0.740458,0.67575
GET,small_1.txt,810,45637328256916,45637328850666,45637328913291,0.656375,0.59375
PUT,.DS_Store,6149,45637328292250,45637337815583,45637337824541,9.53229,9.52333
GET,medium_3.txt,40500,45637338398541,45637338584375,45637340630583,2.23204,0.185834
GET,medium_3.txt,40500,45637341541250,45637341829500,45637343857041,2.31579,0.28825
GET,xlarge_1.txt,810000,45637325073583,45637325743000,45637373594333,48.5207,0.669417
GET,xlarge_1.txt,810000,45637325737958,45637326304041,45637383682583,57.9446,0.566083
GET,xlarge_1.txt,810000,45637326981750,45637328260250,45637385042875,58.0611,1.2785
GET,medium_2.txt,16200,45637379821500,45637385133833,45637385794625,5.97312,5.31233
PUT,medium_3.txt,40500,45637345499958,45637384946458,45637385083125,39.5832,39.4465
GET,.DS_Store,6149,45637379790500,45637385092000,45637385117666,5.32717,5.3015
PUT,medium_2.txt,16200,45637399548375,45637414309583,45637414317875,14.7695,14.7612
PUT,large_3.txt,405000,45637445496375,45637643079250,45637643228583,197.732,197.583
PUT,xlarge_1.txt,810000,45637643061125,45638010162458,45638010337541,367.276,367.101
PUT,large_3.txt,405000,45638010099833,45638181710666,45638181794750,171.695,171.611
GET,large_1.txt,81000,45638181690708,45638181783541,45638182681333,0.990625,0.092833
PUT,small_2.txt,1620,45638181761083,45638182680583,45638182687416,0.926333,0.9195
PUT,large_1.txt,81000,45638182674541,45638218720666,45638218733791,36.0592,36.0461
PUT,xlarge_1.txt,810000,45638218697916,45638540984208,45638541050625,322.353,322.286
GET,medium_2.txt,16200,45638540962583,45638541009208,45638541389875,0.427292,0.046625
PUT,small_1.txt,810,45638540985583,45638541427583,45638541435041,0.449458,0.442
PUT,small.txt,42,45638541421791,45638541470541,45638541476666,0.054875,0.04875
PUT,medium_3.txt,40500,45638541479166,45638558409916,45638558420291,16.9411,16.9307
