request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,.DS_Store,6149,44835489980166,44835491048958,44835491200291,1.22012,1.06879
GET,.DS_Store,6149,44835490101458,44835491263750,44835491405708,1.30425,1.16229
PUT,small_1.txt,810,44835490144875,44835498463250,44835498521041,8.37617,8.31837
PUT,small_2.txt,1620,44835492614375,44835499205458,44835499235250,6.62087,6.59108
GET,large_3.txt,405000,44835491493875,44835498630666,44835513871291,22.3774,7.13679
PUT,medium_3.txt,40500,44835494655416,44835540501083,44835540522750,45.8673,45.8457
PUT,large_1.txt,81000,44835540500958,44835583545750,44835583581875,43.0809,43.0448
PUT,xlarge_1.txt,810000,44835583531250,44835913333458,44835913410041,329.879,329.802
PUT,small_2.txt,1620,44835913310916,44835914047625,44835914101083,0.790167,0.736709
GET,large_1.txt,81000,44835914024708,44835914112583,44835915367541,1.34283,0.087875
PUT,large_3.txt,405000,44835914089083,44836075895500,44836076199958,162.111,161.806
GET,small.txt,42,44836076539833,44836076579791,44836076592083,0.05225,0.039958
GET,xlarge_1.txt,810000,44836075872833,44836076562500,44836088304208,12.4314,0.689667
PUT,large_1.txt,81000,44836076549791,44836114015333,44836114030375,37.4806,37.4655
GET,small_1.txt,810,44836114014208,44836114044375,44836114057250,0.043042,0.030167
GET,small_2.txt,1620,44836113996541,44836114020166,44836114041666,0.045125,0.023625
PUT,small.txt,42,44836114650708,44836114722208,44836114744708,0.094,0.0715
GET,small_2.txt,1620,44836114637750,44836114663208,44836114783583,0.145833,0.025458
GET,small_2.txt,1620,44836114624000,44836114661708,44836114862208,0.238208,0.037708
PUT,small_2.txt,1620,44836126894625,44836127874041,44836127911458,1.01683,0.979416
PUT,small_1.txt,810,44836127865833,44836128367000,44836128388375,0.522542,0.501167
GET,medium_3.txt,40500,44836128358958,44836128471791,44836128977208,0.61825,0.112833
GET,xlarge_1.txt,810000,44836114044125,44836114632250,44836129291416,15.2473,0.588125
GET,large_3.txt,405000,44836129402250,44836129901666,44836145363708,15.9615,0.499416
PUT,medium_3.txt,40500,44836129901916,44836159776666,44836159806000,29.9041,29.8747
PUT,xlarge_1.txt,810000,44836159771250,44836543061166,44836543139333,383.368,383.29
GET,medium_1.txt,8100,44836543058833,44836543166500,44836543511041,0.452208,0.107667
PUT,large_3.txt,405000,44836543154791,44836712953125,44836713008125,169.853,169.798
PUT,large_1.txt,81000,44836712928166,44836744632291,44836744851541,31.9234,31.7041
GET,xlarge_1.txt,810000,44836744605666,44836745206291,44836759632625,15.027,0.600625
PUT,medium_3.txt,40500,44836745184583,44836765080208,44836765091916,19.9073,19.8956
PUT,medium_1.txt,8100,44836765044958,44836768642083,44836768654583,3.60962,3.59713
PUT,.DS_Store,6149,44836768619333,44836771341166,44836771348083,2.72875,2.72183
PUT,large_1.txt,81000,44836771317250,44836807197083,44836807213166,35.8959,35.8798
PUT,small_1.txt,810,44836807173166,44836807586750,44836807641416,0.46825,0.413584
GET,large_2.txt,162000,44836807564166,44836807699000,44836809546583,1.98242,0.134834
PUT,large_1.txt,81000,44836807691083,44836845020833,44836845036458,37.3454,37.3297
PUT,.DS_Store,6149,44836845016208,44836847829375,44836847837500,2.82129,2.81317
GET,small.txt,42,44836847823375,44836847841416,44836847848833,0.025458,0.018041
PUT,large_2.txt,162000,44836847840166,44836921019750,44836921285666,73.4455,73.1796
PUT,medium_1.txt,8100,44836921635375,44836926131333,44836926142208,4.50683,4.49596
GET,small.txt,42,44836926125041,44836926154208,44836926162625,0.037584,0.029167
PUT,small_1.txt,810,44836926150875,44836926653875,44836926692750,0.541875,0.503
GET,xlarge_1.txt,810000,44836920996958,44836921658375,44836934549208,13.5523,0.661417
PUT,large_1.txt,81000,44836926646208,44836964406750,44836964423375,37.7772,37.7605
PUT,medium_3.txt,40500,44836964401750,44836982916208,44836982926041,18.5243,18.5145
PUT,large_1.txt,81000,44836982910708,44837019839458,44837019852708,36.942,36.9288
GET,small_3.txt,4050,44837019833500,44837019885458,44837020060541,0.227041,0.051958
PUT,medium_1.txt,8100,44837019865416,44837023677250,44837023685333,3.81992,3.81183
PUT,small_3.txt,4050,44837023671375,44837025666791,44837025871041,2.19967,1.99542
GET,medium_3.txt,40500,44837026240125,44837026297958,44837026957583,0.717458,0.057833
PUT,large_1.txt,81000,44837033541000,44837086577916,44837086615250,53.0742,53.0369
PUT,small.txt,42,44837086565250,44837086645833,44837086677083,0.111833,0.080583
PUT,small_1.txt,810,44837086616500,44837087212666,44837087229541,0.613041,0.596166
GET,xlarge_1.txt,810000,44837025655958,44837026245625,44837087407666,61.7517,0.589667
PUT,xlarge_1.txt,810000,44837087208166,44837463265416,44837463344500,376.136,376.057
PUT,medium_3.txt,40500,44837463244083,44837481115583,44837481301708,18.0576,17.8715
GET,xlarge_1.txt,810000,44837481092125,44837481657708,44837494432375,13.3402,0.565583
PUT,large_1.txt,81000,44837481634416,44837519809916,44837519823083,38.1887,38.1755
PUT,medium_1.txt,8100,44837519803750,44837523482166,44837523495333,3.69158,3.67842
PUT,.DS_Store,6149,44837523756708,44837527843625,44837527983916,4.22721,4.08692
GET,.DS_Store,6149,44837528734625,44837528754208,44837528765916,0.031291,0.019583
GET,large_3.txt,405000,44837523475875,44837523762333,44837534025041,10.5492,0.286458
GET,xlarge_1.txt,810000,44837527836250,44837528739250,44837565791250,37.955,0.903
PUT,large_1.txt,81000,44837533782958,44837580975125,44837581048416,47.2655,47.1922
PUT,medium_2.txt,16200,44837580956708,44837588528875,44837588591416,7.63471,7.57217
PUT,small.txt,42,44837588512500,44837588572666,44837588597625,0.085125,0.060166
GET,medium_1.txt,8100,44837588565916,44837588606250,44837588875541,0.309625,0.040334
GET,large_1.txt,81000,44837588589125,44837588679458,44837590613583,2.02446,0.090333
GET,small_1.txt,810,44837601582958,44837602925708,44837602968708,1.38575,1.34275
PUT,medium_2.txt,16200,44837601617416,44837617896625,44837617903375,16.286,16.2792
GET,large_1.txt,81000,44837625689291,44837625854541,44837629450625,3.76133,0.16525
GET,small_3.txt,4050,44837632514000,44837633607708,44837633745583,1.23158,1.09371
GET,xlarge_1.txt,810000,44837593819625,44837595136583,44837680953500,87.1339,1.31696
PUT,medium_3.txt,40500,44837668552708,44837702053791,44837702081375,33.5287,33.5011
PUT,.DS_Store,6149,44837713138375,44837721190916,44837721205958,8.06758,8.05254
GET,xlarge_1.txt,810000,44837622125791,44837623479500,44837724309583,102.184,1.35371
PUT,large_3.txt,405000,44837736722833,44837991329125,44837991425708,254.703,254.606
GET,large_3.txt,405000,44837991338000,44837992156958,44838002024125,10.6861,0.818958
GET,small.txt,42,44838004535000,44838004611916,44838004631000,0.096,0.076916
GET,medium_1.txt,8100,44838016821791,44838016870875,44838017287250,0.465459,0.049084
PUT,medium_3.txt,40500,44838077155833,44838110796291,44838110830500,33.6747,33.6405
