request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,small_2.txt,1620,45145473144833,45145473647333,45145473885875,0.741042,0.5025
GET,medium_3.txt,40500,45145473270041,45145473938000,45145475369500,2.09946,0.667959
GET,small_2.txt,1620,45145474635083,45145480512375,45145480587458,5.95237,5.87729
PUT,medium_1.txt,8100,45145476603416,45145500631500,45145500654625,24.0512,24.0281
GET,large_3.txt,405000,45145473420500,45145475494375,45145506605750,33.1853,2.07388
PUT,medium_2.txt,16200,45145491016916,45145525987041,45145526028666,35.0117,34.9701
GET,xlarge_1.txt,810000,45145474681666,45145480606916,45145534258250,59.5766,5.92525
PUT,large_1.txt,81000,45145513809625,45145562531875,45145562570625,48.761,48.7223
PUT,large_3.txt,405000,45145562524541,45145745049833,45145745097541,182.573,182.525
PUT,small_3.txt,4050,45145745031125,45145746889208,45145746896625,1.8655,1.85808
PUT,small_1.txt,810,45145746865000,45145747272000,45145747278791,0.413791,0.407
GET,medium_3.txt,40500,45145747246375,45145747292833,45145747899125,0.65275,0.046458
PUT,small_3.txt,4050,45145747277583,45145749218916,45145749228708,1.95112,1.94133
PUT,large_3.txt,405000,45145749212875,45145929751291,45145929841875,180.629,180.538
GET,large_1.txt,81000,45145929729750,45145930037291,45145931129166,1.39942,0.307541
PUT,small_3.txt,4050,45145929810708,45145931899333,45145931911458,2.10075,2.08862
GET,medium_1.txt,8100,45145931892958,45145931920125,45145932043000,0.150042,0.027167
PUT,xlarge_1.txt,810000,45145931916416,45146259783375,45146259972833,328.056,327.867
PUT,xlarge_1.txt,810000,45146259759375,45146584164833,45146584308958,324.55,324.405
GET,small.txt,42,45146584143166,45146584687708,45146584697666,0.5545,0.544542
GET,medium_3.txt,40500,45146584155041,45146584701916,45146585435333,1.28029,0.546875
PUT,medium_3.txt,40500,45146584239958,45146601976125,45146601987416,17.7475,17.7362
PUT,small_3.txt,4050,45146601953916,45146603737416,45146603745125,1.79121,1.7835
PUT,xlarge_1.txt,810000,45146603715208,45146928521958,45146928593833,324.879,324.807
PUT,.DS_Store,6149,45146928501500,45146931015833,45146931027250,2.52575,2.51433
PUT,.DS_Store,6149,45146930993666,45146933465125,45146933476000,2.48233,2.47146
GET,small.txt,42,45146933443875,45146933484333,45146933491750,0.047875,0.040458
PUT,small_1.txt,810,45146933452416,45146933831416,45146933838250,0.385834,0.379
PUT,medium_3.txt,40500,45146933808541,45146950438375,45146950447416,16.6389,16.6298
GET,medium_3.txt,40500,45146950417625,45146950480750,45146951092500,0.674875,0.063125
PUT,large_1.txt,81000,45146950451875,45146984544208,45146984557583,34.1057,34.0923
GET,medium_2.txt,16200,45146984522291,45146984606666,45146984911208,0.388917,0.084375
PUT,xlarge_1.txt,810000,45146984545416,45147307739791,45147307876166,323.331,323.194
GET,large_2.txt,162000,45147307717291,45147308250958,45147310193000,2.47571,0.533667
PUT,.DS_Store,6149,45147307855458,45147311110333,45147311118041,3.26258,3.25488
GET,medium_2.txt,16200,45147311087500,45147311128666,45147311379041,0.291541,0.041166
GET,medium_2.txt,16200,45147311675791,45147316689666,45147317286791,5.611,5.01387
PUT,medium_1.txt,8100,45147311699083,45147322307666,45147322322541,10.6235,10.6086
GET,large_1.txt,81000,45147317195500,45147322353250,45147324526750,7.33125,5.15775
PUT,small_2.txt,1620,45147320985750,45147344026666,45147344054375,23.0686,23.0409
PUT,medium_1.txt,8100,45147324097875,45147344079958,45147344091458,19.9936,19.9821
GET,small_2.txt,1620,45147334301541,45147344119458,45147344166875,9.86533,9.81792
GET,xlarge_1.txt,810000,45147311108625,45147311681083,45147355906916,44.7983,0.572458
PUT,large_1.txt,81000,45147346660416,45147387252041,45147387305541,40.6451,40.5916
PUT,small.txt,42,45147387241791,45147387432500,45147387445250,0.203459,0.190709
GET,large_1.txt,81000,45147387290458,45147387460291,45147390062041,2.77158,0.169833
PUT,small_2.txt,1620,45147387366250,45147390164333,45147390176791,2.81054,2.79808
PUT,large_3.txt,405000,45147388573750,45147578670916,45147578806208,190.232,190.097
GET,large_2.txt,162000,45147578648833,45147579005166,45147580982416,2.33358,0.356333
GET,.DS_Store,6149,45147578783916,45147581058250,45147581066333,2.28242,2.27433
PUT,medium_1.txt,8100,45147578843750,45147582962416,45147583037083,4.19333,4.11867
GET,small_1.txt,810,45147582910375,45147583067125,45147583107583,0.197208,0.15675
GET,medium_1.txt,8100,45147582922416,45147583113708,45147583264291,0.341875,0.191292
GET,large_2.txt,162000,45147582953791,45147583273083,45147586091541,3.13775,0.319292
PUT,medium_2.txt,16200,45147591782250,45147604563208,45147604584958,12.8027,12.781
GET,large_3.txt,405000,45147604556458,45147605280625,45147616086666,11.5302,0.724167
PUT,large_3.txt,405000,45147606147291,45147840798875,45147840891208,234.744,234.652
PUT,xlarge_1.txt,810000,45147840793625,45148193195500,45148193280333,352.487,352.402
PUT,medium_1.txt,8100,45148193177291,45148196535333,45148196549333,3.37204,3.35804
PUT,large_3.txt,405000,45148196510333,45148360255208,45148360302541,163.792,163.745
PUT,xlarge_1.txt,810000,45148360233000,45148686277833,45148686354250,326.121,326.045
GET,small_1.txt,810,45148686258750,45148686733625,45148686749375,0.490625,0.474875
GET,medium_3.txt,40500,45148686271666,45148686753000,45148687375500,1.10383,0.481334
PUT,medium_3.txt,40500,45148686412708,45148704280791,45148704291416,17.8787,17.8681
PUT,.DS_Store,6149,45148704258250,45148706855500,45148706864208,2.60596,2.59725
PUT,small_2.txt,1620,45148706833166,45148707529416,45148707537291,0.704125,0.69625
GET,small_1.txt,810,45148707507541,45148707545750,45148707556541,0.049,0.038209
PUT,xlarge_1.txt,810000,45148707517541,45149033117041,45149033190791,325.673,325.599
GET,.DS_Store,6149,45149033097166,45149033593625,45149033604875,0.507709,0.496459
PUT,small_1.txt,810,45149033109875,45149033608083,45149033611541,0.501666,0.498208
PUT,small_1.txt,810,45149033472125,45149033871041,45149033878125,0.406,0.398916
PUT,large_3.txt,405000,45149033844041,45149196341041,45149196631083,162.787,162.497
GET,medium_1.txt,8100,45149196931666,45149201961458,45149202042041,5.11038,5.02979
GET,xlarge_1.txt,810000,45149196319625,45149196953208,45149209357250,13.0376,0.633583
