request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,small_3.txt,4050,44935584947250,44935585526958,44935585635500,0.68825,0.579708
GET,small_3.txt,4050,44935585078750,44935585676458,44935585736750,0.658,0.597708
GET,.DS_Store,6149,44935585036333,44935585765166,44935585822041,0.785708,0.728833
PUT,small_3.txt,4050,44935585130291,44935597444291,44935597469416,12.3391,12.314
PUT,small.txt,42,44935597450625,44935597570541,44935597591541,0.140916,0.119916
PUT,medium_3.txt,40500,44935597571416,44935637322458,44935637344625,39.7732,39.751
PUT,large_2.txt,162000,44935637323166,44935710806041,44935710833708,73.5105,73.4829
PUT,xlarge_1.txt,810000,44935710788666,44936029599208,44936029739791,318.951,318.811
GET,large_2.txt,162000,44936029579833,44936029731333,44936030349791,0.769958,0.1515
GET,medium_3.txt,40500,44936029717583,44936029876291,44936030382500,0.664917,0.158708
GET,medium_3.txt,40500,44936029861833,44936029932083,44936030421333,0.5595,0.07025
PUT,medium_1.txt,8100,44936029924625,44936033952625,44936033979666,4.05504,4.028
GET,medium_2.txt,16200,44936033926083,44936033958041,44936034247208,0.321125,0.031958
PUT,large_2.txt,162000,44936033953333,44936113153500,44936113175375,79.222,79.2002
PUT,large_2.txt,162000,44936113131291,44936178602041,44936178619541,65.4882,65.4707
PUT,medium_2.txt,16200,44936178578000,44936185064125,44936185071375,6.49338,6.48613
PUT,small.txt,42,44936185077458,44936185147500,44936185153958,0.0765,0.070042
GET,medium_3.txt,40500,44936185040125,44936185085625,44936185176250,0.136125,0.0455
PUT,small_2.txt,1620,44936185111375,44936185899875,44936185907166,0.795791,0.7885
PUT,large_2.txt,162000,44936185878500,44936252851541,44936252869416,66.9909,66.973
PUT,xlarge_1.txt,810000,44936252827750,44936572962041,44936573031791,320.204,320.134
PUT,.DS_Store,6149,44936572941125,44936575428541,44936575436125,2.495,2.48742
PUT,small_1.txt,810,44936575402125,44936575776500,44936575783500,0.381375,0.374375
PUT,small_3.txt,4050,44936575752833,44936577387291,44936577394333,1.6415,1.63446
PUT,.DS_Store,6149,44936577360041,44936579796083,44936579802541,2.4425,2.43604
PUT,xlarge_1.txt,810000,44936579769750,44936902250750,44936902366208,322.596,322.481
GET,medium_2.txt,16200,44936902238000,44936902301458,44936902473000,0.235,0.063458
GET,small_2.txt,1620,44937223358541,44937223377708,44937223406500,0.047959,0.019167
PUT,xlarge_1.txt,810000,44936902277708,44937223401916,44937223640208,321.363,321.124
GET,medium_2.txt,16200,44937223747083,44937223790750,44937224133916,0.386833,0.043667
GET,large_3.txt,405000,44937223378041,44937223760791,44937225296833,1.91879,0.38275
PUT,xlarge_1.txt,810000,44937223782541,44937565450250,44937565633958,341.851,341.668
PUT,medium_3.txt,40500,44937565433708,44937582948375,44937582970250,17.5365,17.5147
PUT,large_2.txt,162000,44937582950458,44937651115541,44937651204958,68.2545,68.1651
PUT,xlarge_1.txt,810000,44937651045000,44937992494458,44937992596541,341.552,341.449
PUT,medium_3.txt,40500,44937992487291,44938008944583,44938009158750,16.6715,16.4573
PUT,.DS_Store,6149,44938009493208,44938012400541,44938012408166,2.91496,2.90733
PUT,small_2.txt,1620,44938012394333,44938013160541,44938013169458,0.775125,0.766208
GET,small_3.txt,4050,44938013153875,44938013174291,44938013191250,0.037375,0.020416
GET,medium_1.txt,8100,44938013210541,44938013233666,44938013258083,0.047542,0.023125
PUT,medium_1.txt,8100,44938013235333,44938017247000,44938017625000,4.38967,4.01167
GET,small_1.txt,810,44938017240041,44938017641208,44938017667458,0.427417,0.401167
GET,xlarge_1.txt,810000,44938008919375,44938009515875,44938021858666,12.9393,0.5965
PUT,.DS_Store,6149,44938021924000,44938024706708,44938024712000,2.788,2.78271
GET,large_2.txt,162000,44938025040833,44938025146666,44938025631375,0.590542,0.105833
GET,medium_3.txt,40500,44938025809958,44938025847375,44938025992166,0.182208,0.037417
GET,small_3.txt,4050,44938030364625,44938030409250,44938030451958,0.087333,0.044625
PUT,small.txt,42,44938031195125,44938031294500,44938031446958,0.251833,0.099375
GET,large_3.txt,405000,44938030409791,44938031181125,44938033622708,3.21292,0.771334
GET,small_3.txt,4050,44938033771875,44938033829833,44938033867208,0.095333,0.057958
PUT,small_1.txt,810,44938037706083,44938038529625,44938038569166,0.863083,0.823542
GET,medium_2.txt,16200,44938042021291,44938042081916,44938042344916,0.323625,0.060625
GET,small_3.txt,4050,44938051564541,44938051606625,44938051651541,0.087,0.042084
GET,medium_1.txt,8100,44938061363500,44938061418958,44938061731708,0.368208,0.055458
GET,large_1.txt,81000,44938061416416,44938061784375,44938062505541,1.08912,0.367959
PUT,medium_1.txt,8100,44938085567083,44938098895000,44938098940125,13.373,13.3279
PUT,medium_3.txt,40500,44938112254250,44938149367958,44938149392208,37.138,37.1137
PUT,xlarge_1.txt,810000,44938149374708,44938582549916,44938582642166,433.267,433.175
