request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
PUT,small_3.txt,4050,45462051018208,45462056607125,45462056633375,5.61517,5.58892
GET,small_3.txt,4050,45462056597458,45462056650333,45462056744833,0.147375,0.052875
PUT,small_1.txt,810,45462058509125,45462059844041,45462059876416,1.36729,1.33492
PUT,small_3.txt,4050,45462059431083,45462064357208,45462064424041,4.99296,4.92612
PUT,small_3.txt,4050,45462064382375,45462070507958,45462070535750,6.15337,6.12558
GET,large_1.txt,81000,45462070514958,45462070725625,45462071196875,0.681917,0.210667
GET,xlarge_1.txt,810000,45462056646625,45462058493625,45462085624000,28.9774,1.847
PUT,medium_3.txt,40500,45462070715916,45462108076166,45462108089333,37.3734,37.3603
PUT,small_1.txt,810,45462108071625,45462108616125,45462108626375,0.55475,0.5445
PUT,small_1.txt,810,45462108609875,45462109152416,45462109163666,0.553791,0.542541
PUT,large_1.txt,81000,45462109146291,45462149349250,45462149367291,40.221,40.203
GET,small_3.txt,4050,45462326740041,45462326763708,45462326784208,0.044167,0.023667
PUT,large_3.txt,405000,45462149327833,45462326763750,45462326831458,177.504,177.436
GET,medium_3.txt,40500,45462326757125,45462326798166,45462326960000,0.202875,0.041041
GET,small.txt,42,45462326798375,45462326982000,45462326992875,0.1945,0.183625
PUT,small_2.txt,1620,45462326934375,45462327956666,45462327978708,1.04433,1.02229
PUT,.DS_Store,6149,45462327948333,45462330934125,45462330942041,2.99371,2.98579
PUT,small_3.txt,4050,45462330924750,45462332790291,45462332795833,1.87108,1.86554
GET,medium_3.txt,40500,45462338044458,45462338095916,45462338159041,0.114583,0.051458
PUT,.DS_Store,6149,45462339872791,45462342751041,45462343105750,3.23296,2.87825
GET,small_3.txt,4050,45462342745250,45462343123583,45462343160291,0.415041,0.378333
GET,medium_1.txt,8100,45462343129583,45462343189333,45462343237000,0.107417,0.05975
PUT,large_3.txt,405000,45462344391291,45462535784375,45462535831458,191.44,191.393
PUT,xlarge_1.txt,810000,45462535763875,45462858555791,45462858723375,322.959,322.792
GET,medium_2.txt,16200,45462922187166,45462922211291,45462922248333,0.061167,0.024125
PUT,large_2.txt,162000,45462858533541,45462922234833,45462922302000,63.7685,63.7013
GET,small_1.txt,810,45462922284791,45462922318833,45462922395541,0.11075,0.034042
GET,large_1.txt,81000,45462922210208,45462922382666,45462922614541,0.404333,0.172458
GET,small.txt,42,45462922534125,45462922655291,45462922664833,0.130708,0.121166
GET,small_1.txt,810,45462922379083,45462922474666,45462922673958,0.294875,0.095583
PUT,small.txt,42,45462922488958,45462922549083,45462922627916,0.138958,0.060125
GET,large_1.txt,81000,45462922300666,45462922389833,45462922701333,0.400667,0.089167
GET,medium_1.txt,8100,45462935137041,45462935187916,45462935249208,0.112167,0.050875
PUT,small_2.txt,1620,45462935456625,45462937015125,45462937036291,1.57967,1.5585
PUT,large_3.txt,405000,45462937010208,45463105486666,45463105559500,168.549,168.476
PUT,large_3.txt,405000,45463105464041,45463264908625,45463264980750,159.517,159.445
GET,medium_2.txt,16200,45463264889625,45463264929875,45463265016875,0.12725,0.04025
GET,large_2.txt,162000,45463264923375,45463265152166,45463265590250,0.666875,0.228791
PUT,xlarge_1.txt,810000,45463265145125,45463595595250,45463595717916,330.573,330.45
GET,large_1.txt,81000,45463595576791,45463595657541,45463596192125,0.615334,0.08075
PUT,medium_2.txt,16200,45463596386500,45463603860625,45463603873333,7.48683,7.47412
GET,small_3.txt,4050,45463604399875,45463604646916,45463604812000,0.412125,0.247041
GET,small_1.txt,810,45463604925708,45463605224250,45463605251833,0.326125,0.298542
GET,large_3.txt,405000,45463604623500,45463604931958,45463606582291,1.95879,0.308458
PUT,small_2.txt,1620,45463609369666,45463611617958,45463611632416,2.26275,2.24829
GET,xlarge_1.txt,810000,45463595644625,45463596407958,45463613749166,18.1045,0.763333
GET,small_3.txt,4050,45463615075541,45463615136625,45463615175875,0.100334,0.061084
GET,small.txt,42,45463623228041,45463623262625,45463623279583,0.051542,0.034584
PUT,medium_2.txt,16200,45463624671750,45463636277916,45463636489208,11.8175,11.6062
GET,large_3.txt,405000,45463636813500,45463637805666,45463639668625,2.85513,0.992166
GET,xlarge_1.txt,810000,45463603854125,45463604405250,45463680350625,76.4965,0.551125
GET,xlarge_1.txt,810000,45463636264875,45463636814750,45463715439375,79.1745,0.549875
