request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,.DS_Store,6149,45436664692708,45436666710833,45436666737500,2.04479,2.01812
GET,medium_1.txt,8100,45436664548791,45436666359833,45436667052541,2.50375,1.81104
PUT,medium_1.txt,8100,45436664754958,45436676487416,45436676504916,11.75,11.7325
PUT,small_3.txt,4050,45436675536958,45436681718291,45436681756000,6.21904,6.18133
PUT,small_1.txt,810,45436681739333,45436682810291,45436682831375,1.09204,1.07096
GET,large_2.txt,162000,45436682798583,45436683124666,45436688095208,5.29662,0.326083
PUT,large_2.txt,162000,45436683127250,45436779624458,45436779651708,96.5245,96.4972
PUT,large_3.txt,405000,45436779606375,45436938707208,45436938826958,159.221,159.101
GET,large_2.txt,162000,45436938684833,45436938859666,45436940721708,2.03688,0.174833
PUT,.DS_Store,6149,45436938835625,45436941910291,45436941919291,3.08367,3.07467
PUT,large_3.txt,405000,45436941886500,45437108252500,45437108348333,166.462,166.366
GET,large_2.txt,162000,45437108230000,45437108387583,45437110218041,1.98804,0.157583
PUT,.DS_Store,6149,45437108365083,45437111448375,45437111458666,3.09358,3.08329
GET,.DS_Store,6149,45437111425125,45437111449041,45437111463416,0.038291,0.023916
PUT,small_1.txt,810,45437111440083,45437111833000,45437111842333,0.40225,0.392917
GET,medium_2.txt,16200,45437111827000,45437111852250,45437112128666,0.301666,0.02525
PUT,xlarge_1.txt,810000,45437111851291,45437438923166,45437439088875,327.238,327.072
PUT,medium_3.txt,40500,45437438899250,45437454990375,45437455002583,16.1033,16.0911
PUT,small_3.txt,4050,45437454967833,45437456660250,45437456669541,1.70171,1.69242
PUT,large_2.txt,162000,45437456639541,45437520486625,45437520507166,63.8676,63.8471
PUT,large_1.txt,81000,45437520461958,45437552335666,45437552350875,31.8889,31.8737
PUT,small_1.txt,810,45437552312416,45437552681375,45437552692583,0.380167,0.368959
PUT,small_2.txt,1620,45437552657750,45437553342041,45437553352125,0.694375,0.684291
GET,medium_3.txt,40500,45437553317458,45437553362041,45437553961791,0.644333,0.044583
PUT,large_1.txt,81000,45437553357166,45437587235208,45437587255500,33.8983,33.878
PUT,small.txt,42,45437587211708,45437587245000,45437587272250,0.060542,0.033292
GET,.DS_Store,6149,45437587243583,45437587265791,45437587280875,0.037292,0.022208
PUT,large_2.txt,162000,45437587260583,45437651593708,45437651611583,64.351,64.3331
PUT,small_3.txt,4050,45437651570375,45437653206791,45437653214000,1.64362,1.63642
PUT,large_1.txt,81000,45437653180541,45437685196750,45437685207833,32.0273,32.0162
PUT,medium_1.txt,8100,45437685170583,45437688402833,45437688410541,3.23996,3.23225
PUT,small_1.txt,810,45437688378750,45437688741083,45437688796875,0.418125,0.362333
GET,large_2.txt,162000,45437688717250,45437688853000,45437690757958,2.04071,0.13575
PUT,large_1.txt,81000,45437688827166,45437724800500,45437724815041,35.9879,35.9733
PUT,small_3.txt,4050,45437724774666,45437726612458,45437726619458,1.84479,1.83779
PUT,.DS_Store,6149,45437726587083,45437729314458,45437729323041,2.73596,2.72737
PUT,medium_3.txt,40500,45437729290458,45437747240083,45437747251125,17.9607,17.9496
PUT,.DS_Store,6149,45437747235666,45437750023166,45437750030208,2.79454,2.7875
PUT,medium_1.txt,8100,45437749997083,45437753658541,45437753665583,3.6685,3.66146
PUT,large_1.txt,81000,45437753632750,45437787671750,45437787683375,34.0506,34.039
PUT,small_3.txt,4050,45437787649875,45437789267833,45437789274583,1.62471,1.61796
PUT,large_1.txt,81000,45437789241625,45437821191750,45437821203416,31.9618,31.9501
GET,small_2.txt,1620,45437821168291,45437821208791,45437821231291,0.063,0.0405
PUT,large_3.txt,405000,45437821182166,45437979371125,45437979416291,158.234,158.189
PUT,small.txt,42,45437979345583,45437979401333,45437979454625,0.109042,0.05575
PUT,medium_1.txt,8100,45437979375208,45437982618750,45437982626083,3.25088,3.24354
PUT,medium_2.txt,16200,45437982593833,45437988929250,45437989038791,6.44496,6.33542
GET,large_3.txt,405000,45437988905583,45437989210958,45437994030250,5.12467,0.305375
PUT,large_2.txt,162000,45437989184041,45438061569250,45438061588833,72.4048,72.3852
PUT,medium_1.txt,8100,45438061546458,45438065149000,45438065156125,3.60967,3.60254
PUT,medium_3.txt,40500,45438065122541,45438083082791,45438083094333,17.9718,17.9602
GET,medium_3.txt,40500,45438083059208,45438083102458,45438083659166,0.599958,0.04325
PUT,large_2.txt,162000,45438083096125,45438155203541,45438155483750,72.3876,72.1074
GET,small_2.txt,1620,45438155875375,45438155898791,45438155920500,0.045125,0.023416
