request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,small.txt,42,45228012741041,45228012843416,45228012886250,0.145209,0.102375
PUT,small.txt,42,45228013896958,45228014101583,45228014186625,0.289667,0.204625
PUT,small.txt,42,45228014119125,45228014297916,45228014314875,0.19575,0.178791
GET,medium_3.txt,40500,45228012830791,45228012995875,45228014321625,1.49083,0.165084
GET,medium_1.txt,8100,45228014051375,45228014273291,45228014692166,0.640791,0.221916
GET,large_3.txt,405000,45228012988791,45228013900125,45228029236916,16.2481,0.911334
PUT,large_2.txt,162000,45228014487416,45228121790666,45228121831041,107.344,107.303
GET,small_1.txt,810,45228462953500,45228462995041,45228463015958,0.062458,0.041541
PUT,xlarge_1.txt,810000,45228121767958,45228462972291,45228463078833,341.311,341.204
PUT,large_1.txt,81000,45228462970916,45228496831208,45228496851041,33.8801,33.8603
PUT,large_3.txt,405000,45228496810458,45228662283875,45228662330958,165.52,165.473
GET,small_2.txt,1620,45228662535416,45228662635625,45228662701083,0.165667,0.100209
GET,medium_2.txt,16200,45228662264208,45228662300083,45228662746708,0.4825,0.035875
GET,medium_3.txt,40500,45228662288041,45228662427958,45228663398041,1.11,0.139917
GET,medium_2.txt,16200,45228662555750,45228662711458,45228663120083,0.564333,0.155708
GET,large_1.txt,81000,45228662398291,45228662555666,45228665717666,3.31937,0.157375
PUT,large_3.txt,405000,45228662582041,45228840184833,45228840286583,177.705,177.603
GET,medium_3.txt,40500,45228840173875,45228840250125,45228840835708,0.661833,0.07625
PUT,large_2.txt,162000,45228840216000,45228905868333,45228905890666,65.6747,65.6523
PUT,medium_3.txt,40500,45228905845875,45228921749541,45228921759166,15.9133,15.9037
PUT,medium_2.txt,16200,45228921725458,45228928080958,45228928088958,6.3635,6.3555
PUT,small_2.txt,1620,45228928057000,45228928732458,45228928739250,0.68225,0.675458
GET,small.txt,42,45228928719458,45228928750250,45228928759666,0.040208,0.030792
GET,small_2.txt,1620,45228928708458,45228928750041,45228928773083,0.064625,0.041583
PUT,.DS_Store,6149,45228928728083,45228931292166,45228931299500,2.57142,2.56408
GET,small_3.txt,4050,45228931268250,45228931309791,45228931356000,0.08775,0.041541
PUT,large_1.txt,81000,45228931279791,45228964154541,45228964172583,32.8928,32.8747
PUT,large_2.txt,162000,45228964144208,45229027810208,45229027828833,63.6846,63.666
PUT,small.txt,42,45229027807625,45229027875166,45229027880750,0.073125,0.067541
GET,small_1.txt,810,45229027786958,45229027831125,45229027846875,0.059917,0.044167
GET,.DS_Store,6149,45229027798000,45229027833041,45229027843750,0.04575,0.035041
PUT,large_3.txt,405000,45229027842333,45229188058708,45229188102291,160.26,160.216
GET,small_1.txt,810,45229188192791,45229188238333,45229188334000,0.141209,0.045542
GET,medium_1.txt,8100,45229188211666,45229188308875,45229188429583,0.217917,0.097209
GET,small.txt,42,45229188279708,45229188439000,45229188447625,0.167917,0.159292
GET,small.txt,42,45229188298416,45229188453541,45229188465625,0.167209,0.155125
GET,medium_3.txt,40500,45229188036916,45229188099333,45229188994291,0.957375,0.062417
GET,medium_3.txt,40500,45229188229541,45229188340250,45229190000250,1.77071,0.110709
GET,large_1.txt,81000,45229188084500,45229188220083,45229190452708,2.36821,0.135583
PUT,medium_1.txt,8100,45229201702375,45229210933708,45229210963458,9.26108,9.23133
GET,large_3.txt,405000,45229201109250,45229201706041,45229213172208,12.063,0.596791
PUT,medium_2.txt,16200,45229210952666,45229226303208,45229226340083,15.3874,15.3505
PUT,.DS_Store,6149,45229226295875,45229229249625,45229229276375,2.9805,2.95375
GET,medium_1.txt,8100,45229229232208,45229229249500,45229229368250,0.136042,0.017292
PUT,xlarge_1.txt,810000,45229230575500,45229594755416,45229594875375,364.3,364.18
GET,medium_1.txt,8100,45229594743833,45229594789750,45229594971291,0.227458,0.045917
PUT,medium_2.txt,16200,45229594762875,45229601710583,45229601719125,6.95625,6.94771
PUT,medium_2.txt,16200,45229601684083,45229608123750,45229608131541,6.44746,6.43967
PUT,medium_3.txt,40500,45229608097250,45229624712833,45229624722750,16.6255,16.6156
PUT,small_2.txt,1620,45229624701166,45229625388208,45229625395125,0.693959,0.687042
PUT,large_3.txt,405000,45229625375958,45229786359666,45229786401708,161.026,160.984
PUT,large_2.txt,162000,45229786339291,45229850593291,45229850612375,64.2731,64.254
GET,small.txt,42,45230173256000,45230173293875,45230173315041,0.059041,0.037875
PUT,xlarge_1.txt,810000,45229850581333,45230173275291,45230173350500,322.769,322.694
PUT,medium_1.txt,8100,45230173267250,45230176602041,45230176760458,3.49321,3.33479
GET,small_3.txt,4050,45230177087833,45230177128208,45230177175625,0.087792,0.040375
PUT,.DS_Store,6149,45230177101083,45230180457166,45230180465041,3.36396,3.35608
GET,medium_2.txt,16200,45230180451125,45230180479333,45230180744958,0.293833,0.028208
GET,xlarge_1.txt,810000,45230176578250,45230177111166,45230189934666,13.3564,0.532916
PUT,large_3.txt,405000,45230180480375,45230362873833,45230362977958,182.498,182.393
GET,small_1.txt,810,45230362990750,45230363027083,45230363116333,0.125583,0.036333
GET,large_2.txt,162000,45230362855166,45230362997083,45230364926208,2.07104,0.141917
PUT,large_2.txt,162000,45230363005083,45230437403750,45230437421375,74.4163,74.3987
PUT,medium_1.txt,8100,45230437399500,45230441367416,45230441378875,3.97938,3.96792
PUT,small_2.txt,1620,45230441362083,45230442135166,45230442145166,0.783083,0.773083
PUT,small.txt,42,45230442128666,45230442172250,45230442180541,0.051875,0.043584
GET,small_3.txt,4050,45230442165583,45230442187125,45230442226083,0.0605,0.021542
GET,large_2.txt,162000,45230442183666,45230442300125,45230445010250,2.82658,0.116459
PUT,small_1.txt,810,45230450270500,45230450665333,45230450670583,0.400083,0.394833
PUT,large_2.txt,162000,45230454659541,45230530647083,45230530666083,76.0065,75.9875
GET,xlarge_1.txt,810000,45230530641708,45230531269916,45230544656375,14.0147,0.628208
PUT,large_2.txt,162000,45230531265708,45230607092041,45230607113000,75.8473,75.8263
PUT,medium_2.txt,16200,45230607068958,45230614266833,45230614278083,7.20913,7.19787
GET,.DS_Store,6149,45230614260833,45230614300958,45230614308708,0.047875,0.040125
PUT,small.txt,42,45230615012875,45230615081625,45230615224458,0.211583,0.06875
GET,large_1.txt,81000,45230615070208,45230615404000,45230619089083,4.01888,0.333792
GET,large_2.txt,162000,45230614280791,45230614398583,45230619518625,5.23783,0.117792
GET,medium_3.txt,40500,45230619956250,45230620136666,45230621490750,1.5345,0.180416
GET,large_2.txt,162000,45230629097416,45230629381416,45230645327416,16.23,0.284
GET,xlarge_1.txt,810000,45230614388916,45230615027166,45230703848541,89.4596,0.63825
PUT,large_3.txt,405000,45230634429000,45230932206500,45230932320791,297.892,297.777
PUT,xlarge_1.txt,810000,45230932203000,45231323919208,45231324011333,391.808,391.716
PUT,medium_1.txt,8100,45231323895083,45231327510625,45231327567250,3.67217,3.61554
GET,large_1.txt,81000,45231327487500,45231327565833,45231328508708,1.02121,0.078333
GET,small.txt,42,45231498203791,45231498232958,45231498245208,0.041417,0.029167
GET,small_3.txt,4050,45231498216541,45231498241916,45231498283750,0.067209,0.025375
PUT,large_3.txt,405000,45231327559708,45231498225041,45231498287958,170.728,170.665
GET,xlarge_1.txt,810000,45231498236208,45231499032208,45231512988875,14.7527,0.796
PUT,large_1.txt,81000,45231499011166,45231536486583,45231536500958,37.4898,37.4754
PUT,small_2.txt,1620,45231536460583,45231537227166,45231537232833,0.77225,0.766583
GET,small.txt,42,45231537218041,45231537247166,45231537255125,0.037084,0.029125
GET,small_3.txt,4050,45231537202500,45231537226458,45231537275000,0.0725,0.023958
PUT,small.txt,42,45231537231500,45231537282333,45231537286250,0.05475,0.050833
PUT,large_1.txt,81000,45231537272333,45231573487625,45231573504208,36.2319,36.2153
PUT,medium_1.txt,8100,45231573463750,45231577095625,45231577194833,3.73108,3.63187
PUT,small.txt,42,45231577327833,45231577367750,45231577373875,0.046042,0.039917
PUT,small.txt,42,45231577361291,45231577407500,45231577413000,0.051709,0.046209
GET,large_3.txt,405000,45231577072208,45231577350958,45231582313250,5.24104,0.27875
PUT,large_1.txt,81000,45231577403750,45231615461083,45231615475833,38.0721,38.0573
GET,small_1.txt,810,45231615498083,45231615526833,45231615542458,0.044375,0.02875
GET,.DS_Store,6149,45231615511333,45231615544083,45231615619250,0.107917,0.03275
GET,medium_2.txt,16200,45231615455458,45231615519416,45231615852458,0.397,0.063958
PUT,large_1.txt,81000,45231615527000,45231653169250,45231653181416,37.6544,37.6422
PUT,small_3.txt,4050,45231653164541,45231655028500,45231655035166,1.87062,1.86396
PUT,.DS_Store,6149,45231655022000,45231657815291,45231657823458,2.80146,2.79329
GET,.DS_Store,6149,45231657827583,45231657851041,45231657904208,0.076625,0.023458
GET,medium_1.txt,8100,45231657808791,45231657830041,45231657993416,0.184625,0.02125
PUT,large_2.txt,162000,45231657842208,45231732212333,45231732235958,74.3937,74.3701
