request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,medium_2.txt,16200,45395049469416,45395052479208,45395052972416,3.503,3.00979
PUT,small_3.txt,4050,45395049607666,45395057532208,45395057566041,7.95838,7.92454
PUT,.DS_Store,6149,45395058061083,45395069940208,45395069963208,11.9021,11.8791
GET,xlarge_1.txt,810000,45395055887000,45395058045958,45395094023916,38.1369,2.15896
PUT,large_1.txt,81000,45395069929791,45395128852291,45395128868041,58.9382,58.9225
PUT,large_2.txt,162000,45395128838625,45395200774000,45395200798416,71.9598,71.9354
PUT,large_2.txt,162000,45395200757916,45395272639833,45395272660375,71.9025,71.8819
PUT,xlarge_1.txt,810000,45395272613833,45395610471083,45395610554916,337.941,337.857
PUT,medium_3.txt,40500,45395610447208,45395626365291,45395626382250,15.935,15.9181
PUT,small.txt,42,45395626342375,45395626382666,45395626389750,0.047375,0.040291
PUT,large_2.txt,162000,45395626375250,45395689487875,45395689608458,63.2332,63.1126
PUT,small_2.txt,1620,45395689763125,45395690646083,45395690656208,0.893083,0.882958
GET,medium_2.txt,16200,45395690637041,45395690679291,45395690979125,0.342084,0.04225
GET,large_3.txt,405000,45395689462750,45395689785958,45395694535541,5.07279,0.323208
PUT,large_1.txt,81000,45395690672666,45395727198458,45395727212708,36.54,36.5258
GET,.DS_Store,6149,45395900856625,45395900896875,45395900910375,0.05375,0.04025
PUT,large_3.txt,405000,45395727176000,45395900881291,45395900926416,173.75,173.705
PUT,small_1.txt,810,45395900869791,45395901271041,45395901277666,0.407875,0.40125
GET,small_2.txt,1620,45395901248375,45395901271458,45395901296833,0.048458,0.023083
PUT,large_3.txt,405000,45395901260791,45396060057416,45396060092750,158.832,158.797
PUT,.DS_Store,6149,45396060034166,45396062469458,45396062650666,2.6165,2.43529
GET,medium_3.txt,40500,45396062931666,45396062989000,45396063822166,0.8905,0.057334
PUT,.DS_Store,6149,45396063236041,45396069327083,45396069354416,6.11838,6.09104
GET,large_3.txt,405000,45396062965458,45396063255541,45396076018458,13.053,0.290083
PUT,.DS_Store,6149,45396069311625,45396076115708,45396076135291,6.82367,6.80408
PUT,small_3.txt,4050,45396076100875,45396078606583,45396078625500,2.52462,2.50571
PUT,small_1.txt,810,45396078594166,45396079007541,45396079030791,0.436625,0.413375
GET,medium_2.txt,16200,45396078998541,45396079028291,45396079494250,0.495709,0.02975
PUT,small_2.txt,1620,45396082150500,45396084112708,45396084124250,1.97375,1.96221
GET,xlarge_1.txt,810000,45396062445750,45396062956458,45396097769083,35.3233,0.510708
GET,large_2.txt,162000,45396088812708,45396089094750,45396098686291,9.87358,0.282042
PUT,large_2.txt,162000,45396090732083,45396182066791,45396182126583,91.3945,91.3347
PUT,small.txt,42,45396182050500,45396182096208,45396182267375,0.216875,0.045708
GET,small_3.txt,4050,45396182087958,45396182163291,45396182368833,0.280875,0.075333
PUT,medium_2.txt,16200,45396182183500,45396193041083,45396193059458,10.876,10.8576
PUT,medium_3.txt,40500,45396193035833,45396213984500,45396214034083,20.9982,20.9487
GET,medium_2.txt,16200,45396213965333,45396214008625,45396214577250,0.611917,0.043292
PUT,medium_2.txt,16200,45396213987958,45396228102958,45396228125166,14.1372,14.115
GET,medium_2.txt,16200,45396228886583,45396228946708,45396229441791,0.555208,0.060125
GET,medium_2.txt,16200,45396228821541,45396228941500,45396229792625,0.971084,0.119959
GET,large_3.txt,405000,45396228095875,45396228815916,45396238498000,10.4021,0.720041
GET,medium_1.txt,8100,45396239050916,45396239097625,45396239343875,0.292959,0.046709
PUT,large_1.txt,81000,45396279210625,45396326499000,45396326531791,47.3212,47.2884
PUT,small_3.txt,4050,45396326490083,45396328463125,45396328479000,1.98892,1.97304
PUT,small_2.txt,1620,45396328455958,45396329283625,45396329299791,0.843833,0.827667
PUT,small_3.txt,4050,45396329277000,45396331249916,45396331267833,1.99083,1.97292
PUT,medium_2.txt,16200,45396331242208,45396339744000,45396339763833,8.52163,8.50179
GET,small.txt,42,45396339738333,45396339782375,45396339790166,0.051833,0.044042
GET,small.txt,42,45396339789708,45396339949541,45396339969000,0.179292,0.159833
PUT,medium_2.txt,16200,45396342010916,45396352237000,45396352256916,10.246,10.2261
GET,small_1.txt,810,45396709222791,45396709247458,45396709262750,0.039959,0.024667
PUT,xlarge_1.txt,810000,45396352232500,45396709239875,45396709363750,357.131,357.007
GET,small_2.txt,1620,45396709234791,45396709402416,45396709432833,0.198042,0.167625
PUT,small.txt,42,45396709394291,45396709438125,45396709443958,0.049667,0.043834
GET,medium_2.txt,16200,45396710202791,45396710230666,45396710842291,0.6395,0.027875
PUT,small_1.txt,810,45396710224250,45396711019916,45396711026875,0.802625,0.795666
GET,small_2.txt,1620,45396710987416,45396711027250,45396711118875,0.131459,0.039834
GET,small_1.txt,810,45396722430958,45396722500458,45396722570208,0.13925,0.0695
PUT,small.txt,42,45396722501708,45396722680791,45396722699625,0.197917,0.179083
GET,xlarge_1.txt,810000,45396709437375,45396710224875,45396723811250,14.3739,0.7875
GET,large_2.txt,162000,45396721217208,45396721397375,45396724216041,2.99883,0.180167
PUT,small_2.txt,1620,45396723934125,45396724968750,45396724974541,1.04042,1.03462
PUT,large_3.txt,405000,45396725666708,45396906891166,45396906938375,181.272,181.224
PUT,large_3.txt,405000,45396906869250,45397083781375,45397083819916,176.951,176.912
PUT,large_1.txt,81000,45397083757583,45397117247166,45397117262333,33.5048,33.4896
GET,.DS_Store,6149,45397119696916,45397119722916,45397119733791,0.036875,0.026
PUT,.DS_Store,6149,45397117224833,45397119719291,45397119743000,2.51817,2.49446
GET,large_1.txt,81000,45397119707791,45397119799250,45397120819750,1.11196,0.091459
GET,small.txt,42,45397284526875,45397284555000,45397284564541,0.037666,0.028125
PUT,large_3.txt,405000,45397119768583,45397284543250,45397284586125,164.818,164.775
GET,small_3.txt,4050,45397284540166,45397284638416,45397284714291,0.174125,0.09825
PUT,small.txt,42,45397284627666,45397284725916,45397284740208,0.112542,0.09825
GET,large_2.txt,162000,45397284669666,45397284846458,45397286629083,1.95942,0.176792
PUT,medium_2.txt,16200,45397284830750,45397292343833,45397292353625,7.52287,7.51308
PUT,.DS_Store,6149,45397292320333,45397295056750,45397295063708,2.74337,2.73642
GET,small_3.txt,4050,45397622709250,45397622749000,45397622800208,0.090958,0.03975
PUT,xlarge_1.txt,810000,45397295030458,45397622730750,45397622808125,327.778,327.7
PUT,medium_1.txt,8100,45397622725083,45397626232875,45397626240500,3.51542,3.50779
PUT,medium_3.txt,40500,45397626208500,45397642450083,45397642460708,16.2522,16.2416
GET,small_1.txt,810,45397642428916,45397642467291,45397642480791,0.051875,0.038375
PUT,small_1.txt,810,45397642440583,45397642838208,45397642845041,0.404458,0.397625
GET,small_2.txt,1620,45397642957750,45397642998291,45397643102125,0.144375,0.040541
GET,medium_3.txt,40500,45397642816166,45397642855333,45397644710166,1.894,0.039167
GET,large_2.txt,162000,45397642850041,45397642980875,45397649523083,6.67304,0.130834
GET,large_3.txt,405000,45397642972666,45397643248791,45397657842791,14.8701,0.276125
PUT,large_2.txt,162000,45397643244000,45397722736208,45397722756208,79.5122,79.4922
PUT,medium_2.txt,16200,45397722731000,45397730198041,45397730212083,7.48108,7.46704
GET,large_3.txt,405000,45397730193458,45397730516916,45397741004291,10.8108,0.323458
PUT,medium_2.txt,16200,45397730511666,45397741068041,45397741244000,10.7323,10.5564
PUT,medium_2.txt,16200,45397741591791,45397752262583,45397752286041,10.6943,10.6708
GET,medium_1.txt,8100,45397752257708,45397752322958,45397752669375,0.411667,0.06525
GET,large_3.txt,405000,45397741062750,45397741601333,45397753816375,12.7536,0.538583
PUT,small_2.txt,1620,45397752330708,45397754231500,45397754245416,1.91471,1.90079
GET,small_2.txt,1620,45397754225583,45397754263208,45397754325750,0.100167,0.037625
GET,small_1.txt,810,45397759031458,45397759082208,45397759117291,0.085833,0.05075
GET,xlarge_1.txt,810000,45397766691250,45397768012166,45397827386208,60.695,1.32092
PUT,xlarge_1.txt,810000,45397770915375,45398203981750,45398204081041,433.166,433.066
GET,small_1.txt,810,45398204217291,45398204501916,45398204515125,0.297834,0.284625
GET,.DS_Store,6149,45398203977250,45398204115541,45398204151291,0.174041,0.138291
GET,medium_2.txt,16200,45398204120833,45398204218375,45398204906375,0.785542,0.097542
PUT,medium_1.txt,8100,45398217569500,45398228262541,45398228316041,10.7465,10.693
GET,medium_3.txt,40500,45398229153375,45398229270750,45398230593291,1.43992,0.117375
GET,large_3.txt,405000,45398228274875,45398228944250,45398238370125,10.0953,0.669375
GET,large_2.txt,162000,45398237508833,45398237846791,45398242004958,4.49613,0.337958
PUT,small_1.txt,810,45398242203083,45398243160833,45398243173250,0.970167,0.95775
GET,small.txt,42,45398255032291,45398255066375,45398255123250,0.090959,0.034084
PUT,large_3.txt,405000,45398271112916,45398537454416,45398537587583,266.475,266.341
GET,small.txt,42,45398537457750,45398537593416,45398537613041,0.155291,0.135666
GET,medium_1.txt,8100,45398537439041,45398537465625,45398537733791,0.29475,0.026584
PUT,small_2.txt,1620,45398554706458,45398556733041,45398556752833,2.04637,2.02658
GET,xlarge_1.txt,810000,45398556736583,45398558160791,45398656069083,99.3325,1.42421
PUT,xlarge_1.txt,810000,45398580565583,45399042221916,45399042302125,461.737,461.656
GET,small.txt,42,45399042337083,45399042391083,45399042423666,0.086583,0.054
GET,small.txt,42,45399042324875,45399042387708,45399042456708,0.131833,0.062833
GET,medium_2.txt,16200,45399042217541,45399042391250,45399043031250,0.813709,0.173709
PUT,.DS_Store,6149,45399042373500,45399045407208,45399045443958,3.07046,3.03371
GET,medium_2.txt,16200,45399045391958,45399045411041,45399045662791,0.270833,0.019083
GET,small.txt,42,45399055652458,45399055686541,45399055708458,0.056,0.034083
PUT,small_1.txt,810,45399055845000,45399056864208,45399056879083,1.03408,1.01921
PUT,.DS_Store,6149,45399056862875,45399063847833,45399063863458,7.00058,6.98496
PUT,large_1.txt,81000,45399063842541,45399101045500,45399101061458,37.2189,37.203
GET,small.txt,42,45399101041125,45399101087833,45399101136583,0.095458,0.046708
PUT,small_2.txt,1620,45399101070458,45399101842666,45399101853500,0.783042,0.772208
GET,.DS_Store,6149,45399101863791,45399101881291,45399101905833,0.042042,0.0175
GET,medium_2.txt,16200,45399101836833,45399101864875,45399102130291,0.293458,0.028042
PUT,xlarge_1.txt,810000,45399101877833,45399445900500,45399445990791,344.113,344.023
PUT,small_2.txt,1620,45399445883000,45399446599000,45399446607666,0.724666,0.716
GET,medium_1.txt,8100,45399446577041,45399446618041,45399446757458,0.180417,0.041
GET,small_1.txt,810,45399446899625,45399446923166,45399446941250,0.041625,0.023541
GET,large_3.txt,405000,45399446593416,45399446922500,45399451643916,5.0505,0.329084
PUT,medium_3.txt,40500,45399446911541,45399465831333,45399465842708,18.9312,18.9198
PUT,medium_1.txt,8100,45399465825166,45399469508291,45399469516250,3.69108,3.68312
PUT,xlarge_1.txt,810000,45399469486583,45399808013166,45399808087291,338.601,338.527
PUT,small_1.txt,810,45399807993708,45399808361000,45399808368666,0.374958,0.367292
PUT,medium_1.txt,8100,45399808353916,45399811632666,45399811639875,3.28596,3.27875
PUT,small_2.txt,1620,45399811607875,45399812302625,45399812309791,0.701916,0.69475
PUT,large_2.txt,162000,45399812280375,45399876957833,45399876978458,64.6981,64.6775
GET,medium_1.txt,8100,45399876936125,45399876977083,45399877061625,0.1255,0.040958
PUT,medium_2.txt,16200,45399876954041,45399883823083,45399883833041,6.879,6.86904
GET,medium_1.txt,8100,45399883800583,45399883841750,45399883990541,0.189958,0.041167
PUT,medium_1.txt,8100,45399883817708,45399887423666,45399887429958,3.61225,3.60596
GET,medium_1.txt,8100,45399887400500,45399887424333,45399887539666,0.139166,0.023833
PUT,large_1.txt,81000,45399887418083,45399920366583,45399920380625,32.9625,32.9485
GET,medium_1.txt,8100,45399920381291,45399920405625,45399920489750,0.108459,0.024334
GET,medium_3.txt,40500,45399920345333,45399920405041,45399920991833,0.6465,0.059708
GET,small_3.txt,4050,45399920944583,45399920964833,45399921013000,0.068417,0.02025
GET,xlarge_1.txt,810000,45399920396500,45399920966250,45399938389083,17.9926,0.56975
GET,medium_3.txt,40500,45399939370541,45399939426083,45399939966125,0.595584,0.055542
GET,medium_3.txt,40500,45399941699166,45399941754708,45399942123333,0.424167,0.055542
GET,.DS_Store,6149,45399965095958,45399965110083,45399965117750,0.021792,0.014125
GET,.DS_Store,6149,45399986311000,45399986343333,45399986351625,0.040625,0.032333
GET,large_1.txt,81000,45399987258000,45399987343000,45399988215250,0.95725,0.085
GET,medium_3.txt,40500,45399989481583,45399989535291,45399990009791,0.528208,0.053708
PUT,medium_2.txt,16200,45400004064916,45400011827833,45400011836791,7.77187,7.76292
PUT,large_1.txt,81000,45400024908875,45400061797166,45400061810083,36.9012,36.8883
