request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
PUT,small.txt,42,45118121575833,45118123338500,45118123383875,1.80804,1.76267
PUT,medium_2.txt,16200,45118121779083,45118142092125,45118142114541,20.3355,20.313
PUT,medium_2.txt,16200,45118142093750,45118158079708,45118158095083,16.0013,15.986
PUT,small_3.txt,4050,45118158076250,45118161696333,45118161716041,3.63979,3.62008
PUT,small_3.txt,4050,45118161695750,45118164943625,45118164959083,3.26333,3.24788
PUT,medium_2.txt,16200,45118164957083,45118176519583,45118176533916,11.5768,11.5625
PUT,large_2.txt,162000,45118176530666,45118247343791,45118247364208,70.8335,70.8131
PUT,xlarge_1.txt,810000,45118247323791,45118569407125,45118569473333,322.15,322.083
PUT,small_3.txt,4050,45118569386166,45118571071500,45118571160916,1.77475,1.68533
GET,large_3.txt,405000,45118571048791,45118571325583,45118573022333,1.97354,0.276792
GET,large_2.txt,162000,45118571304416,45118573220500,45118573892750,2.58833,1.91608
PUT,small.txt,42,45118571472000,45118573968000,45118573972791,2.50079,2.496
GET,medium_3.txt,40500,45118571501541,45118573983625,45118574081750,2.58021,2.48208
GET,medium_3.txt,40500,45118571612625,45118574105541,45118574204333,2.59171,2.49292
GET,xlarge_1.txt,810000,45118571648833,45118574228500,45118623572083,51.9233,2.57967
GET,large_1.txt,81000,45118582436208,45118624428375,45118624922458,42.4862,41.9922
GET,medium_3.txt,40500,45118583836208,45118625047791,45118625302208,41.466,41.2116
PUT,medium_3.txt,40500,45118587181625,45118625354208,45118625372458,38.1908,38.1726
PUT,xlarge_1.txt,810000,45118646340833,45119095724791,45119095804208,449.463,449.384
GET,small.txt,42,45119095703208,45119096231833,45119096240708,0.5375,0.528625
PUT,small_1.txt,810,45119095715833,45119096245083,45119096248291,0.532458,0.52925
PUT,medium_1.txt,8100,45119096113458,45119099759583,45119099772083,3.65862,3.64613
GET,medium_2.txt,16200,45119099736208,45119099787208,45119099826500,0.090292,0.051
GET,medium_3.txt,40500,45119099757500,45119099837958,45119099925583,0.168083,0.080458
GET,small_2.txt,1620,45119099799375,45119099945541,45119099956208,0.156833,0.146166
GET,medium_2.txt,16200,45119106779458,45119106821916,45119106854958,0.0755,0.042458
GET,medium_2.txt,16200,45119108709500,45119108790333,45119108965041,0.255541,0.080833
PUT,small_1.txt,810,45119108790500,45119109861250,45119109884458,1.09396,1.07075
PUT,large_1.txt,81000,45119113469625,45119158086916,45119158099500,44.6299,44.6173
PUT,large_2.txt,162000,45119158081958,45119229169000,45119229295000,71.213,71.087
GET,large_3.txt,405000,45119229146083,45119229460875,45119230870041,1.72396,0.314792
GET,medium_3.txt,40500,45119229437791,45119231054916,45119231200416,1.76263,1.61712
PUT,large_2.txt,162000,45119229472958,45119302302625,45119302324583,72.8516,72.8297
GET,small_1.txt,810,45119302283208,45119302414250,45119302423375,0.140167,0.131042
GET,large_1.txt,81000,45119302296916,45119302428208,45119302821458,0.524542,0.131292
GET,large_3.txt,405000,45119302416208,45119302857208,45119305522583,3.10637,0.441
GET,xlarge_1.txt,810000,45119302715458,45119306026833,45119344999416,42.284,3.31137
PUT,medium_1.txt,8100,45119303417541,45119345783416,45119345801375,42.3838,42.3659
PUT,medium_1.txt,8100,45119307898750,45119345857625,45119345874791,37.976,37.9589
PUT,large_2.txt,162000,45119315469083,45119406628458,45119406670500,91.2014,91.1594
PUT,small_3.txt,4050,45119406624083,45119410571375,45119410592541,3.96846,3.94729
PUT,medium_1.txt,8100,45119410579250,45119420705125,45119420719208,10.14,10.1259
PUT,large_1.txt,81000,45119420696083,45119459517666,45119459593291,38.8972,38.8216
PUT,medium_3.txt,40500,45119459497208,45119478068250,45119478128166,18.631,18.571
GET,.DS_Store,6149,45119478047583,45119478213416,45119478239291,0.191708,0.165833
PUT,small_2.txt,1620,45119478064958,45119478854958,45119482037250,3.97229,0.79
GET,small.txt,42,45119478849375,45119482073958,45119482098833,3.24946,3.22458
