request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
PUT,medium_1.txt,8100,45311800065000,45311811144791,45311811173041,11.108,11.0798
PUT,medium_3.txt,40500,45311811146458,45311850047541,45311850066416,38.92,38.9011
GET,small.txt,42,45311850045541,45311850074083,45311850089916,0.044375,0.028542
PUT,large_2.txt,162000,45311850067333,45311923326041,45311923351041,73.2837,73.2587
PUT,small_1.txt,810,45311923311000,45311923705375,45311923712666,0.401666,0.394375
PUT,small_3.txt,4050,45311923681500,45311925362083,45311925369375,1.68788,1.68058
PUT,large_3.txt,405000,45311925337791,45312086349791,45312086393166,161.055,161.012
PUT,xlarge_1.txt,810000,45312086325416,45312403901083,45312403980333,317.655,317.576
PUT,small_1.txt,810,45312403877083,45312404247291,45312404257916,0.380833,0.370208
GET,large_1.txt,81000,45312404240416,45312404327833,45312405316583,1.07617,0.087417
GET,small_2.txt,1620,45312724932166,45312724976875,45312725000583,0.068417,0.044709
PUT,xlarge_1.txt,810000,45312404326958,45312724953541,45312725042916,320.716,320.627
PUT,small_2.txt,1620,45312724947125,45312725729375,45312725736625,0.7895,0.78225
PUT,large_1.txt,81000,45312725703875,45312757248666,45312757263166,31.5593,31.5448
PUT,small_3.txt,4050,45312757225166,45312758858500,45312758865458,1.64029,1.63333
PUT,medium_1.txt,8100,45312758831750,45312762029916,45312762037125,3.20538,3.19817
PUT,large_1.txt,81000,45312762003916,45312793921083,45312793935791,31.9319,31.9172
PUT,.DS_Store,6149,45312793897375,45312796339541,45312796351250,2.45388,2.44217
GET,small_2.txt,1620,45312798706333,45312798739291,45312798759208,0.052875,0.032958
PUT,.DS_Store,6149,45312796315791,45312798730291,45312798934541,2.61875,2.4145
GET,small_3.txt,4050,45312799266083,45312799289500,45312799341666,0.075583,0.023417
GET,xlarge_1.txt,810000,45312798720916,45312799288708,45312814364250,15.6433,0.567792
GET,.DS_Store,6149,45312977721625,45312977743625,45312977758458,0.036833,0.022
PUT,large_3.txt,405000,45312799282083,45312977743208,45312977811875,178.53,178.461
PUT,small_2.txt,1620,45312977735708,45312978500291,45312978511708,0.776,0.764583
PUT,small_1.txt,810,45312978494166,45312978885791,45312978899541,0.405375,0.391625
GET,large_1.txt,81000,45312978880000,45312978954916,45312980383791,1.50379,0.074916
GET,large_2.txt,162000,45312979251916,45312979358833,45312983181791,3.92988,0.106917
GET,large_3.txt,405000,45312978948583,45312979261875,45312989656125,10.7075,0.313292
GET,large_3.txt,405000,45312990754458,45312991482750,45313003844583,13.0901,0.728292
PUT,medium_1.txt,8100,45312992132333,45313006204791,45313006224791,14.0925,14.0725
PUT,small_1.txt,810,45313006189791,45313006903875,45313006910375,0.720584,0.714084
GET,large_3.txt,405000,45312991482875,45312992133291,45313009171333,17.6885,0.650416
PUT,medium_2.txt,16200,45313018415083,45313033498666,45313033519750,15.1047,15.0836
PUT,xlarge_1.txt,810000,45313033489375,45313537189166,45313537387500,503.898,503.7
PUT,medium_1.txt,8100,45313537174291,45313541311250,45313541336416,4.16212,4.13696
PUT,.DS_Store,6149,45313541294458,45313544432208,45313544438375,3.14392,3.13775
