request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,.DS_Store,6149,45200794382750,45200794663250,45200794722125,0.339375,0.2805
GET,large_1.txt,81000,45200794488000,45200794779041,45200795775791,1.28779,0.291041
GET,small_1.txt,810,45200794775250,45200795927375,45200795966250,1.191,1.15213
PUT,small_1.txt,810,45200794894833,45200800560791,45200800581500,5.68667,5.66596
PUT,small_3.txt,4050,45200796309583,45200803915208,45200804243916,7.93433,7.60562
GET,small.txt,42,45200803798625,45200803921250,45200804606166,0.807541,0.122625
GET,large_2.txt,162000,45200803830875,45200804273833,45200807009916,3.17904,0.442958
PUT,xlarge_1.txt,810000,45200805102416,45201163787416,45201164002250,358.9,358.685
GET,large_1.txt,81000,45201163766500,45201163885958,45201164344666,0.578166,0.119458
PUT,medium_1.txt,8100,45201163857833,45201167571375,45201167581958,3.72412,3.71354
GET,small_3.txt,4050,45201167546875,45201167571625,45201167856416,0.309541,0.02475
PUT,.DS_Store,6149,45201168238583,45201171511958,45201171523375,3.28479,3.27338
PUT,medium_2.txt,16200,45201171506458,45201178849291,45201178938333,7.43187,7.34283
PUT,small_1.txt,810,45201178921708,45201179457625,45201179464250,0.542542,0.535917
GET,large_1.txt,81000,45201178829250,45201178910625,45201179574666,0.745416,0.081375
GET,xlarge_1.txt,810000,45201167563000,45201168240958,45201179586083,12.0231,0.677958
GET,.DS_Store,6149,45201180262291,45201180278083,45201180288083,0.025792,0.015792
GET,small.txt,42,45201183529750,45201183573291,45201183590583,0.060833,0.043541
PUT,medium_3.txt,40500,45201183982666,45201206788666,45201206818833,22.8362,22.806
PUT,small_2.txt,1620,45201206771625,45201207586791,45201207665208,0.893583,0.815166
GET,large_2.txt,162000,45201207570875,45201207710125,45201209025375,1.4545,0.13925
PUT,medium_1.txt,8100,45201207706458,45201216647250,45201216674875,8.96842,8.94079
PUT,large_2.txt,162000,45201216656291,45201294250750,45201294284333,77.628,77.5945
GET,large_1.txt,81000,45201294246000,45201294376500,45201294676041,0.430041,0.1305
PUT,xlarge_1.txt,810000,45201294354166,45201650809500,45201651150625,356.796,356.455
GET,small_3.txt,4050,45201651411416,45201651665625,45201651679708,0.268292,0.254209
PUT,small_2.txt,1620,45201651646541,45201652481625,45201652548541,0.902,0.835084
GET,small.txt,42,45201652452750,45201652513833,45201652569291,0.116541,0.061083
PUT,small_1.txt,810,45201652466666,45201652916833,45201652941833,0.475167,0.450167
GET,large_3.txt,405000,45201652911958,45201653400250,45201655139250,2.22729,0.488292
GET,large_3.txt,405000,45201653394916,45201653811583,45201655639791,2.24487,0.416667
GET,large_1.txt,81000,45201663517791,45201663603583,45201663901791,0.384,0.085792
GET,large_3.txt,405000,45201664269333,45201665026041,45201667581958,3.31263,0.756708
GET,xlarge_1.txt,810000,45201650789291,45201651418291,45201673811333,23.022,0.629
PUT,medium_2.txt,16200,45201665023125,45201681678333,45201681729375,16.7063,16.6552
PUT,small.txt,42,45201681669125,45201681716875,45201681777625,0.1085,0.04775
GET,medium_1.txt,8100,45201681712208,45201681827541,45201681908250,0.196042,0.115333
GET,large_2.txt,162000,45201694567916,45201694881708,45201696285791,1.71788,0.313792
PUT,medium_1.txt,8100,45201735329250,45201745125083,45201745161208,9.83196,9.79583
PUT,medium_2.txt,16200,45201759825333,45201774176833,45201774185541,14.3602,14.3515
GET,xlarge_1.txt,810000,45201694880333,45201696296833,45201826966541,132.086,1.4165
PUT,large_1.txt,81000,45201790455875,45201850894625,45201850911750,60.4559,60.4387
GET,medium_3.txt,40500,45201863716375,45201863815916,45201864065750,0.349375,0.099541
GET,medium_1.txt,8100,45202095769291,45202095821541,45202096003333,0.234042,0.05225
PUT,large_2.txt,162000,45202108668791,45202229605416,45202229683416,121.015,120.937
PUT,medium_3.txt,40500,45202229598500,45202257001625,45202257043500,27.445,27.4031
GET,small_3.txt,4050,45202256996250,45202257062416,45202257105208,0.108958,0.066166
PUT,large_2.txt,162000,45202271530500,45202389575125,45202389644416,118.114,118.045
GET,medium_2.txt,16200,45202389583750,45202389667791,45202389783041,0.199291,0.084041
GET,medium_2.txt,16200,45202401446541,45202401521708,45202401650500,0.203959,0.075167
PUT,small_2.txt,1620,45202490602458,45202492742541,45202492759916,2.15746,2.14008
GET,medium_2.txt,16200,45202504168666,45202504242333,45202504369208,0.200542,0.073667
PUT,small.txt,42,45202512405041,45202512509250,45202512522625,0.117584,0.104209
PUT,large_2.txt,162000,45202515035791,45202632485375,45202632770083,117.734,117.45
PUT,medium_2.txt,16200,45202645899291,45202661567083,45202661575125,15.6758,15.6678
PUT,.DS_Store,6149,45202674436375,45202681829875,45202681857625,7.42125,7.3935
GET,xlarge_1.txt,810000,45202633088541,45202633712958,45202726083541,92.995,0.624417
PUT,large_1.txt,81000,45202694019583,45202759230791,45202759244166,65.2246,65.2112
GET,xlarge_1.txt,810000,45202632469250,45202633103625,45202764843500,132.374,0.634375
PUT,small.txt,42,45202772170500,45202772274000,45202772300416,0.129916,0.1035
PUT,large_2.txt,162000,45202786799625,45202910309708,45202910329208,123.53,123.51
PUT,xlarge_1.txt,810000,45202933917916,45203560569333,45203560680291,626.762,626.651
PUT,small.txt,42,45203560557833,45203560596875,45203560718000,0.160167,0.039042
GET,medium_2.txt,16200,45203563841250,45203563910083,45203564039458,0.198208,0.068833
GET,xlarge_1.txt,810000,45203571162416,45203572529875,45203659648166,88.4857,1.36746
PUT,large_3.txt,405000,45203578551500,45203843436166,45203843542500,264.991,264.885
PUT,small_3.txt,4050,45203843420333,45203846441791,45203846457041,3.03671,3.02146
PUT,medium_2.txt,16200,45203846436250,45203859443041,45203859461958,13.0257,13.0068
PUT,.DS_Store,6149,45203859437541,45203862585666,45203862602708,3.16517,3.14812
PUT,medium_2.txt,16200,45203862569958,45203876513916,45203876532166,13.9622,13.944
PUT,medium_2.txt,16200,45203876499791,45203890507041,45203890557291,14.0575,14.0073
GET,medium_3.txt,40500,45203890492583,45203890540958,45203891113583,0.621,0.048375
PUT,small_2.txt,1620,45203890534500,45203891719166,45203891730875,1.19637,1.18467
GET,large_1.txt,81000,45203903245583,45203903429125,45203904179916,0.934333,0.183542
GET,large_1.txt,81000,45203904410125,45203904561791,45203905024833,0.614708,0.151666
GET,medium_2.txt,16200,45204131330375,45204131389166,45204131498833,0.168458,0.058791
GET,small_1.txt,810,45204361581166,45204361598041,45204361608416,0.02725,0.016875
PUT,large_2.txt,162000,45204242963916,45204361598958,45204361636291,118.672,118.635
GET,small_2.txt,1620,45204362063583,45204362100250,45204362130583,0.067,0.036667
