request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,medium_2.txt,16200,44961728457458,44961730895125,44961731541791,3.08433,2.43767
PUT,small_1.txt,810,44961728569333,44961731646541,44961731664750,3.09542,3.07721
GET,medium_1.txt,8100,44961732007791,44961737482375,44961741501291,9.4935,5.47458
GET,small_3.txt,4050,44961731936916,44961737470916,44961741518333,9.58142,5.534
PUT,medium_3.txt,40500,44961732080958,44961782753958,44961782775041,50.6941,50.673
PUT,small_1.txt,810,44961782759458,44961783479916,44961783493875,0.734417,0.720458
GET,medium_1.txt,8100,44961783473333,44961783512083,44961783570041,0.096708,0.03875
GET,.DS_Store,6149,44961783504333,44961783539041,44961783580333,0.076,0.034708
GET,xlarge_1.txt,810000,44961729458458,44961735398291,44961793856125,64.3977,5.93983
PUT,medium_3.txt,40500,44961783524000,44961809429416,44961809444083,25.9201,25.9054
PUT,small_2.txt,1620,44961809424625,44961810257083,44961810271125,0.8465,0.832458
GET,small_3.txt,4050,44961810250958,44961810281333,44961810297333,0.046375,0.030375
PUT,small.txt,42,44961810271166,44961810310000,44961810315416,0.04425,0.038834
PUT,large_1.txt,81000,44961810309458,44961847277000,44961847302916,36.9935,36.9675
PUT,large_2.txt,162000,44961847262875,44961918525375,44961918559291,71.2964,71.2625
PUT,xlarge_1.txt,810000,44961918502416,44962263039500,44962263122791,344.62,344.537
GET,small_1.txt,810,44962263017791,44962263048875,44962263334583,0.316792,0.031084
GET,small.txt,42,44962263556916,44962263715375,44962263723750,0.166834,0.158459
PUT,small.txt,42,44962263697791,44962263758916,44962263783333,0.085542,0.061125
GET,large_3.txt,405000,44962263034125,44962263560708,44962264879791,1.84567,0.526583
PUT,medium_2.txt,16200,44962263741666,44962270971208,44962270986916,7.24525,7.22954
GET,.DS_Store,6149,44962270948458,44962270971750,44962271004250,0.055792,0.023292
GET,medium_1.txt,8100,44962270960333,44962271005583,44962271028833,0.0685,0.04525
PUT,large_3.txt,405000,44962270989625,44962448465125,44962448518750,177.529,177.476
PUT,medium_1.txt,8100,44962448445791,44962451690625,44962451777708,3.33192,3.24483
GET,medium_3.txt,40500,44962451909875,44962451963541,44962452177041,0.267166,0.053666
GET,large_3.txt,405000,44962451666583,44962451933375,44962453108916,1.44233,0.266792
PUT,large_3.txt,405000,44962451939750,44962633159583,44962633441541,181.502,181.22
GET,small_3.txt,4050,44962634152291,44962634488000,44962634608041,0.45575,0.335709
GET,small_3.txt,4050,44962634508125,44962634630833,44962634729416,0.221291,0.122708
GET,medium_3.txt,40500,44962634776750,44962635127875,44962635483791,0.707041,0.351125
GET,large_1.txt,81000,44962634593208,44962634775500,44962636116750,1.52354,0.182292
GET,large_3.txt,405000,44962633891458,44962634155875,44962645591833,11.7004,0.264417
GET,xlarge_1.txt,810000,44962633140208,44962633917541,44962704683708,71.5435,0.777333
PUT,large_2.txt,162000,44962635029625,44962734098125,44962734142250,99.1126,99.0685
GET,.DS_Store,6149,44962734081666,44962734107625,44962734207500,0.125834,0.025959
GET,small_1.txt,810,44962734095875,44962734185250,44962734212708,0.116833,0.089375
PUT,small_3.txt,4050,44962734225500,44962736249708,44962736322916,2.09742,2.02421
GET,small_2.txt,1620,44962736242666,44962737214041,44962737280791,1.03812,0.971375
GET,small_3.txt,4050,44962736411958,44962737257541,44962737321250,0.909292,0.845583
PUT,large_2.txt,162000,44962736453666,44962813099541,44962813128458,76.6748,76.6459
