request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,large_1.txt,81000,44870839702708,44870839904750,44870840485041,0.782333,0.202042
GET,large_2.txt,162000,44870839905166,44870840359916,44870841408291,1.50313,0.45475
GET,large_3.txt,405000,44870933787208,44870934317875,44870935828833,2.04162,0.530667
PUT,small_2.txt,1620,44870974284500,44870975093583,44870975105958,0.821458,0.809083
GET,large_3.txt,405000,44870987817333,44870988123458,44870989341000,1.52367,0.306125
GET,large_2.txt,162000,44871151939875,44871152064208,44871152541083,0.601208,0.124333
GET,large_2.txt,162000,44871207890166,44871208112708,44871208809083,0.918917,0.222542
GET,medium_3.txt,40500,44871243435791,44871243497333,44871243707208,0.271417,0.061542
PUT,.DS_Store,6149,44871277586541,44871280331958,44871280339291,2.75275,2.74542
GET,.DS_Store,6149,44871293254250,44871293296625,44871293307250,0.053,0.042375
PUT,large_3.txt,405000,44871298194250,44871457728250,44871457793625,159.599,159.534
PUT,small.txt,42,44871457713333,44871457753083,44871457799291,0.085958,0.03975
GET,small_3.txt,4050,44871470735875,44871470769375,44871470790166,0.054291,0.0335
GET,medium_1.txt,8100,44871470755125,44871470773916,44871470800125,0.045,0.018791
PUT,medium_1.txt,8100,44871486116833,44871489997333,44871490008166,3.89133,3.8805
GET,xlarge_1.txt,810000,44871489991916,44871490705291,44871499599583,9.60767,0.713375
GET,large_1.txt,81000,44871502752958,44871502836083,44871503104500,0.351542,0.083125
GET,large_1.txt,81000,44871558399291,44871558477000,44871558799291,0.4,0.077709
PUT,large_3.txt,405000,44871615055416,44871796261625,44871796308208,181.253,181.206
GET,xlarge_1.txt,810000,44871809139250,44871809781166,44871820180625,11.0414,0.641916
PUT,xlarge_1.txt,810000,44871884050958,44872235625958,44872235987750,351.937,351.575
GET,xlarge_1.txt,810000,44872235603208,44872236487750,44872247212000,11.6088,0.884542
GET,small_3.txt,4050,44872249098875,44872249176041,44872249191583,0.092708,0.077166
PUT,small_1.txt,810,44872264241000,44872264660083,44872264666583,0.425583,0.419083
PUT,medium_2.txt,16200,44872277508541,44872284882375,44872284889375,7.38083,7.37383
GET,large_2.txt,162000,44872297628458,44872297763416,44872298396791,0.768333,0.134958
PUT,large_2.txt,162000,44872392830125,44872465753708,44872465774166,72.944,72.9236
GET,medium_1.txt,8100,44872478609500,44872478695083,44872478715541,0.106041,0.085583
GET,small_1.txt,810,44872494160500,44872494238000,44872494246541,0.086041,0.0775
PUT,medium_2.txt,16200,44872506077625,44872513410541,44872513416625,7.339,7.33292
PUT,.DS_Store,6149,44872526240166,44872529022250,44872529029333,2.78917,2.78208
GET,medium_1.txt,8100,44872540224708,44872540309333,44872540330583,0.105875,0.084625
GET,medium_2.txt,16200,44872555727541,44872555817541,44872555851000,0.123459,0.09
GET,small_1.txt,810,44872575426166,44872575500958,44872575509166,0.083,0.074792
PUT,small_1.txt,810,44872611001208,44872611409833,44872611420125,0.418917,0.408625
PUT,large_1.txt,81000,44872624603458,44872658213541,44872658227750,33.6243,33.6101
GET,medium_2.txt,16200,44872671111000,44872671146750,44872671187291,0.076291,0.03575
PUT,small_2.txt,1620,44872691038583,44872691779708,44872691788333,0.74975,0.741125
PUT,small.txt,42,44872704518166,44872704596833,44872704604916,0.08675,0.078667
PUT,small_3.txt,4050,44872717347208,44872719626166,44872719636041,2.28883,2.27896
