request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,large_2.txt,162000,44888752623833,44888753224208,44888755596583,2.97275,0.600375
PUT,medium_1.txt,8100,44888753211125,44888764662333,44888764708125,11.497,11.4512
PUT,medium_3.txt,40500,44888764688541,44888807183708,44888807218333,42.5298,42.4952
PUT,large_3.txt,405000,44888807193250,44888979987708,44888980175250,172.982,172.794
PUT,small_2.txt,1620,44888980372291,44888981158166,44888981167875,0.795584,0.785875
GET,medium_1.txt,8100,44888981152166,44888981175833,44888981198291,0.046125,0.023667
GET,large_3.txt,405000,44888979967083,44888980378875,44888981930166,1.96308,0.411792
GET,xlarge_1.txt,810000,44888993077250,44888993720166,44889005581541,12.5043,0.642916
PUT,xlarge_1.txt,810000,44888996941291,44889361185333,44889361269250,364.328,364.244
PUT,.DS_Store,6149,44889361164083,44889363907833,44889363914875,2.75079,2.74375
GET,medium_1.txt,8100,44889363888708,44889363913166,44889363940708,0.052,0.024458
PUT,large_3.txt,405000,44889375641791,44889536726166,44889536772333,161.131,161.084
GET,small_3.txt,4050,44889536749291,44889536806375,44889536831625,0.082334,0.057084
GET,.DS_Store,6149,44889536786291,44889536830458,44889536848916,0.062625,0.044167
GET,medium_3.txt,40500,44889536704291,44889536760166,44889536911916,0.207625,0.055875
GET,large_2.txt,162000,44889549612375,44889549757750,44889550316250,0.703875,0.145375
PUT,.DS_Store,6149,44889552218666,44889555064000,44889555071458,2.85279,2.84533
PUT,small_3.txt,4050,44889555061625,44889556862208,44889556868125,1.8065,1.80058
PUT,small_2.txt,1620,44889567881916,44889568697625,44889568703166,0.82125,0.815709
GET,small_2.txt,1620,44889568685000,44889568706791,44889568718041,0.033041,0.021791
GET,medium_2.txt,16200,44889569587708,44889569673166,44889569810666,0.222958,0.085458
GET,small_3.txt,4050,44889581538833,44889581566041,44889581582708,0.043875,0.027208
PUT,.DS_Store,6149,44889581566541,44889584381208,44889584388000,2.82146,2.81467
GET,small_2.txt,1620,44889596546875,44889596567041,44889596578833,0.031958,0.020166
GET,large_2.txt,162000,44889597095666,44889597247875,44889597915916,0.82025,0.152209
GET,xlarge_1.txt,810000,44889590854041,44889591519666,44889606797458,15.9434,0.665625
PUT,small_2.txt,1620,44889610735375,44889611517666,44889611524291,0.788916,0.782291
PUT,xlarge_1.txt,810000,44889627285625,44889989424750,44889989503791,362.218,362.139
PUT,small_1.txt,810,44889989402666,44889989783083,44889989794625,0.391959,0.380417
GET,large_3.txt,405000,44889989775791,44889990005458,44889991503375,1.72758,0.229667
