request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,medium_3.txt,40500,44879860402291,44879860637500,44879862232708,1.83042,0.235209
GET,large_3.txt,405000,44879860627291,44879861801416,44879875579000,14.9517,1.17413
PUT,small_2.txt,1620,44879923891958,44879924945833,44879924956000,1.06404,1.05387
GET,large_3.txt,405000,44879936152791,44879936589416,44879941701916,5.54913,0.436625
GET,large_1.txt,81000,44880115631625,44880115724666,44880116632375,1.00075,0.093041
GET,medium_2.txt,16200,44880155735208,44880155764458,44880156045458,0.31025,0.02925
GET,small_3.txt,4050,44880166751000,44880166790166,44880166850208,0.099208,0.039166
GET,large_2.txt,162000,44880175395208,44880175537083,44880177211458,1.81625,0.141875
PUT,medium_1.txt,8100,44880181343291,44880185047208,44880185054083,3.71079,3.70392
GET,small.txt,42,44880521078375,44880521100416,44880521112291,0.033916,0.022041
PUT,xlarge_1.txt,810000,44880199074833,44880521091958,44880521197250,322.122,322.017
GET,small.txt,42,44880534187166,44880534197916,44880534207041,0.019875,0.01075
GET,small_1.txt,810,44880534169041,44880534192625,44880534209458,0.040417,0.023584
PUT,medium_1.txt,8100,44880547412708,44880552320750,44880552330625,4.91792,4.90804
GET,xlarge_1.txt,810000,44880545625125,44880546261791,44880557997083,12.372,0.636666
GET,small_1.txt,810,44880565092416,44880565133791,44880565147000,0.054584,0.041375
PUT,medium_3.txt,40500,44880577040833,44880595095500,44880595105875,18.065,18.0547
GET,large_2.txt,162000,44880606306916,44880606456125,44880608187000,1.88008,0.149209
PUT,small_2.txt,1620,44880701483541,44880702282958,44880702289541,0.806,0.799417
GET,medium_2.txt,16200,44880713422750,44880713519041,44880713792416,0.369666,0.096291
PUT,small_2.txt,1620,44880733388958,44880734157791,44880734163458,0.7745,0.768833
GET,xlarge_1.txt,810000,44880745298333,44880745918791,44880758574750,13.2764,0.620458
PUT,small_1.txt,810,44880954325375,44880954755166,44880954762166,0.436791,0.429791
GET,large_1.txt,81000,44880967532750,44880967664833,44880968619458,1.08671,0.132083
GET,medium_2.txt,16200,44881021039083,44881021126208,44881021406708,0.367625,0.087125
GET,small_2.txt,1620,44881040875875,44881040954416,44881040973166,0.097291,0.078541
PUT,.DS_Store,6149,44881053184250,44881055968791,44881055974958,2.79071,2.78454
GET,medium_2.txt,16200,44881068744666,44881068794583,44881069090625,0.345959,0.049917
PUT,small_2.txt,1620,44881088557958,44881089336875,44881089342791,0.784833,0.778917
GET,large_1.txt,81000,44881100473375,44881100609750,44881101515833,1.04246,0.136375
PUT,small_2.txt,1620,44881150845000,44881151564750,44881151570666,0.725666,0.71975
PUT,medium_1.txt,8100,44881154802291,44881158409625,44881158416250,3.61396,3.60733
GET,medium_3.txt,40500,44881162728375,44881162778166,44881163306875,0.5785,0.049791
PUT,medium_2.txt,16200,44881171180625,44881178506583,44881178513500,7.33287,7.32596
PUT,large_3.txt,405000,44881192699625,44881356377791,44881356454291,163.755,163.678
PUT,medium_2.txt,16200,44881356353333,44881362880916,44881362887250,6.53392,6.52758
PUT,small_3.txt,4050,44881369351416,44881371114916,44881371120916,1.7695,1.7635
PUT,large_3.txt,405000,44881377030958,44881538972541,44881539010750,161.98,161.942
PUT,small.txt,42,44881538950916,44881538981833,44881539026375,0.075459,0.030917
PUT,large_2.txt,162000,44881552486583,44881618088791,44881618111458,65.6249,65.6022
