request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
PUT,small.txt,42,45131958157875,45131958825500,45131958871291,0.713416,0.667625
GET,.DS_Store,6149,45131958100625,45131958958625,45131959113250,1.01263,0.858
GET,large_1.txt,81000,45131958270875,45131959163166,45131960447333,2.17646,0.892291
GET,small_3.txt,4050,45131958534083,45131962263666,45131962602458,4.06837,3.72958
GET,.DS_Store,6149,45131960779166,45131962669708,45131962792875,2.01371,1.89054
GET,xlarge_1.txt,810000,45131960826500,45131970992083,45132013652208,52.8257,10.1656
PUT,large_3.txt,405000,45131971350208,45132199092041,45132199138333,227.788,227.742
PUT,large_3.txt,405000,45132199070125,45132377682875,45132377767875,178.698,178.613
PUT,large_1.txt,81000,45132377653916,45132412056958,45132412078791,34.4249,34.403
PUT,small_3.txt,4050,45132412034041,45132413813791,45132414023500,1.98946,1.77975
GET,xlarge_1.txt,810000,45132413780208,45132414399250,45132426377625,12.5974,0.619042
GET,small.txt,42,45132770793458,45132770817125,45132770831000,0.037542,0.023667
GET,.DS_Store,6149,45132770805625,45132770836458,45132770846458,0.040833,0.030833
PUT,xlarge_1.txt,810000,45132414375750,45132770851458,45132770932500,356.557,356.476
PUT,large_3.txt,405000,45132770819083,45132932401750,45132932445375,161.626,161.583
GET,small_2.txt,1620,45133254181666,45133254201833,45133254220875,0.039209,0.020167
GET,small_1.txt,810,45133254197500,45133254226166,45133254233833,0.036333,0.028666
PUT,xlarge_1.txt,810000,45132932377083,45133254239833,45133254328208,321.951,321.863
PUT,medium_1.txt,8100,45133254210375,45133257734333,45133257742208,3.53183,3.52396
PUT,large_2.txt,162000,45133257709000,45133322328708,45133322422916,64.7139,64.6197
GET,medium_1.txt,8100,45133322407000,45133322552500,45133322583000,0.176,0.1455
GET,large_1.txt,81000,45133322307500,45133322591833,45133322986375,0.678875,0.284333
PUT,small_1.txt,810,45133322427208,45133323022166,45133323027708,0.6005,0.594958
GET,small_2.txt,1620,45133326671375,45133326682833,45133326696083,0.024708,0.011458
GET,small_3.txt,4050,45133326682791,45133326701375,45133326714833,0.032042,0.018584
PUT,medium_1.txt,8100,45133322814416,45133326720791,45133326726458,3.91204,3.90638
PUT,large_3.txt,405000,45133326694333,45133490570583,45133490617500,163.923,163.876
GET,medium_2.txt,16200,45133522795625,45133522817625,45133522855833,0.060208,0.022
PUT,large_1.txt,81000,45133490552416,45133522867458,45133522879708,32.3273,32.315
PUT,.DS_Store,6149,45133522818708,45133525557333,45133525655750,2.83704,2.73862
GET,large_3.txt,405000,45133525533625,45133525833666,45133527334958,1.80133,0.300041
PUT,medium_2.txt,16200,45133525810333,45133533173458,45133533181750,7.37142,7.36313
GET,.DS_Store,6149,45133540302291,45133540325125,45133540342375,0.040084,0.022834
PUT,medium_2.txt,16200,45133533148916,45133540347541,45133540352166,7.20325,7.19862
PUT,.DS_Store,6149,45133540316458,45133543091583,45133543104416,2.78796,2.77513
GET,medium_2.txt,16200,45133543085291,45133543119291,45133543166541,0.08125,0.034
PUT,small_2.txt,1620,45133543113125,45133543887208,45133543898291,0.785166,0.774083
GET,.DS_Store,6149,45133543881916,45133543908625,45133543917625,0.035709,0.026709
PUT,medium_2.txt,16200,45133546000208,45133553899041,45133553909583,7.90937,7.89883
PUT,small_2.txt,1620,45133553879375,45133554633458,45133554638750,0.759375,0.754083
GET,large_1.txt,81000,45133554976833,45133555063625,45133555328708,0.351875,0.086792
PUT,medium_1.txt,8100,45133555058791,45133558806250,45133558817625,3.75883,3.74746
GET,xlarge_1.txt,810000,45133558800833,45133559383166,45133576036166,17.2353,0.582333
GET,small_1.txt,810,45133560601375,45133576908500,45133576945083,16.3437,16.3071
PUT,small_1.txt,810,45133565409833,45133576960041,45133576972333,11.5625,11.5502
GET,medium_3.txt,40500,45133565295375,45133577015500,45133577342500,12.0471,11.7201
PUT,large_2.txt,162000,45133566095375,45133666578875,45133666630000,100.535,100.484
PUT,.DS_Store,6149,45133666568541,45133669355333,45133669362333,2.79379,2.78679
PUT,medium_3.txt,40500,45133669349750,45133687853458,45133687863666,18.5139,18.5037
GET,small_2.txt,1620,45134045310666,45134045331416,45134045344708,0.034042,0.02075
PUT,xlarge_1.txt,810000,45133687848500,45134045350833,45134045435250,357.587,357.502
PUT,medium_3.txt,40500,45134045322708,45134061725333,45134061738833,16.4161,16.4026
GET,large_1.txt,81000,45134061702666,45134061768958,45134062036541,0.333875,0.066292
PUT,large_2.txt,162000,45134061763208,45134129817166,45134129839500,68.0763,68.054
PUT,medium_2.txt,16200,45134129792625,45134136278416,45134136286041,6.49342,6.48579
PUT,xlarge_1.txt,810000,45134136253375,45134459743500,45134459819625,323.566,323.49
PUT,small.txt,42,45134459718750,45134460201125,45134460206833,0.488083,0.482375
PUT,small.txt,42,45134459878458,45134460215916,45134460219041,0.340583,0.337458
GET,small_2.txt,1620,45134459867333,45134460223041,45134460233458,0.366125,0.355708
GET,medium_2.txt,16200,45134459747958,45134460238208,45134460279000,0.531042,0.49025
PUT,large_1.txt,81000,45134459909083,45134493454583,45134493509250,33.6002,33.5455
GET,large_1.txt,81000,45134493436541,45134493556666,45134494236833,0.800292,0.120125
GET,small.txt,42,45134494246291,45134494277708,45134494283208,0.036917,0.031417
GET,large_2.txt,162000,45134494131000,45134494286833,45134494809666,0.678666,0.155833
GET,xlarge_1.txt,810000,45134493509291,45134494877125,45134507851625,14.3423,1.36783
PUT,medium_2.txt,16200,45134494256916,45134508721583,45134508756666,14.4998,14.4647
PUT,xlarge_1.txt,810000,45134502179166,45134861808625,45134861943541,359.764,359.629
PUT,small_3.txt,4050,45134861818541,45134863938125,45134863949041,2.1305,2.11958
GET,large_1.txt,81000,45134863936875,45134864005791,45134864392458,0.455583,0.068916
PUT,small_1.txt,810,45134863996833,45134864620375,45134864643333,0.6465,0.623542
PUT,large_2.txt,162000,45134864614416,45134936450916,45134936476333,71.8619,71.8365
PUT,large_2.txt,162000,45134936432791,45135000752583,45135000772208,64.3394,64.3198
PUT,large_2.txt,162000,45135000729166,45135065149458,45135065167958,64.4388,64.4203
GET,medium_1.txt,8100,45135071609875,45135071632375,45135071659708,0.049833,0.0225
PUT,medium_2.txt,16200,45135065124833,45135071669750,45135071675083,6.55025,6.54492
PUT,medium_3.txt,40500,45135071623208,45135088131458,45135088339041,16.7158,16.5083
GET,xlarge_1.txt,810000,45135088109833,45135088709625,45135099006500,10.8967,0.599792
PUT,large_3.txt,405000,45135088688166,45135266089041,45135266130875,177.443,177.401
GET,small.txt,42,45135337528416,45135337555083,45135337563958,0.035542,0.026667
GET,small_3.txt,4050,45135337537583,45135337569041,45135337581416,0.043833,0.031458
PUT,large_2.txt,162000,45135266065333,45135337587750,45135337604625,71.5393,71.5224
PUT,small_1.txt,810,45135337549958,45135337951333,45135337962583,0.412625,0.401375
PUT,small_1.txt,810,45135337944791,45135338344708,45135338355083,0.410292,0.399917
PUT,small_3.txt,4050,45135338338416,45135340202458,45135340209541,1.87112,1.86404
PUT,medium_1.txt,8100,45135340178500,45135343822125,45135343834500,3.656,3.64363
PUT,small_2.txt,1620,45135348927666,45135349708083,45135349715125,0.787459,0.780417
GET,medium_3.txt,40500,45135349710083,45135349763791,45135349895208,0.185125,0.053708
PUT,medium_3.txt,40500,45135349744416,45135368304041,45135368315500,18.5711,18.5596
PUT,large_1.txt,81000,45135368298750,45135404454708,45135404701875,36.4031,36.156
GET,xlarge_1.txt,810000,45135404431833,45135405043083,45135419206125,14.7743,0.61125
GET,small_3.txt,4050,45135405078125,45135419504541,45135419518666,14.4405,14.4264
GET,large_1.txt,81000,45135405017375,45135419524208,45135419827500,14.8101,14.5068
