request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,small_2.txt,1620,45407470153041,45407470594875,45407470820083,0.667042,0.441834
GET,large_2.txt,162000,45407469542000,45407470258791,45407475204541,5.66254,0.716791
PUT,small_3.txt,4050,45407470218708,45407478857833,45407478885791,8.66708,8.63912
GET,small_3.txt,4050,45407478868375,45407478928208,45407479161833,0.293458,0.059833
GET,large_1.txt,81000,45407478905791,45407479194625,45407480257416,1.35163,0.288834
GET,.DS_Store,6149,45407479082000,45407480364708,45407480454166,1.37217,1.28271
PUT,large_1.txt,81000,45407479109750,45407546381250,45407546399791,67.29,67.2715
PUT,xlarge_1.txt,810000,45407546379208,45407870114458,45407870203041,323.824,323.735
GET,small_2.txt,1620,45407870109291,45407870255583,45407870286583,0.177292,0.146292
GET,small_3.txt,4050,45407870093000,45407870122375,45407870302625,0.209625,0.029375
GET,small_1.txt,810,45407870233250,45407870327083,45407870633125,0.399875,0.093833
GET,xlarge_1.txt,810000,45407870250583,45407871010833,45407881356666,11.1061,0.76025
PUT,medium_3.txt,40500,45407871003000,45407889490458,45407889505041,18.502,18.4875
GET,medium_1.txt,8100,45407889485166,45407889537541,45407889591416,0.10625,0.052375
GET,large_1.txt,81000,45407889520416,45407889601250,45407889897541,0.377125,0.080834
PUT,small_3.txt,4050,45407889600125,45407891710500,45407891752291,2.15217,2.11037
PUT,medium_1.txt,8100,45407891701166,45407895815208,45407895847791,4.14663,4.11404
PUT,medium_2.txt,16200,45407895807208,45407903660041,45407903668166,7.86096,7.85283
PUT,xlarge_1.txt,810000,45407903664333,45408259500041,45408259643375,355.979,355.836
GET,medium_1.txt,8100,45408259477583,45408259508583,45408259721791,0.244208,0.031
GET,small_3.txt,4050,45408259497291,45408259696000,45408259723375,0.226084,0.198709
GET,small_1.txt,810,45408259680166,45408259720291,45408259818916,0.13875,0.040125
PUT,xlarge_1.txt,810000,45408259697583,45408585847416,45408585926416,326.229,326.15
GET,medium_2.txt,16200,45408585834250,45408585869666,45408586224833,0.390583,0.035416
GET,medium_1.txt,8100,45408586524333,45408586553125,45408587031000,0.506667,0.028792
GET,small_3.txt,4050,45408587127708,45408587164666,45408587861000,0.733292,0.036958
