request_type,filename,file_size,arrival_time_ns,start_time_ns,finish_time_ns,response_time_ms,waiting_time_ms
GET,small_3.txt,4050,45298805660833,45298805903041,45298806035125,0.374292,0.242208
GET,small.txt,42,45298806389458,45298806972083,45298807094041,0.704583,0.582625
GET,small_2.txt,1620,45298806437250,45298807156541,45298807348958,0.911708,0.719291
GET,medium_3.txt,40500,45298806223458,45298807399791,45298808247041,2.02358,1.17633
PUT,small_1.txt,810,45298806503541,45298808338208,45298808358416,1.85488,1.83467
GET,medium_3.txt,40500,45298806064625,45298808410916,45298808850333,2.78571,2.34629
GET,medium_3.txt,40500,45298805896166,45298806103750,45298809144333,3.24817,0.207584
GET,large_2.txt,162000,45298805089958,45298805667250,45298809428083,4.33812,0.577292
PUT,.DS_Store,6149,45298821784125,45298830729291,45298830749375,8.96525,8.94517
PUT,small_1.txt,810,45298830730416,45298831918833,45298831943666,1.21325,1.18842
GET,.DS_Store,6149,45298831928208,45298831982375,45298832045625,0.117417,0.054167
GET,small_3.txt,4050,45298831979833,45298832021208,45298832088041,0.108208,0.041375
PUT,medium_1.txt,8100,45298843289958,45298853418375,45298853433041,10.1431,10.1284
PUT,large_3.txt,405000,45298853419291,45299041573208,45299041616458,188.197,188.154
GET,small_2.txt,1620,45299106834458,45299106849416,45299106864916,0.030458,0.014958
GET,.DS_Store,6149,45299106847833,45299106871208,45299106944958,0.097125,0.023375
PUT,large_2.txt,162000,45299041561958,45299106872583,45299106962541,65.4006,65.3106
GET,large_2.txt,162000,45299106858541,45299107015208,45299107765625,0.907084,0.156667
GET,small_2.txt,1620,45299143131416,45299143154166,45299143171083,0.039667,0.02275
PUT,large_1.txt,81000,45299106991916,45299143159250,45299143172541,36.1806,36.1673
GET,small_1.txt,810,45299143148541,45299143191000,45299143202541,0.054,0.042459
PUT,small_1.txt,810,45299143186000,45299143604166,45299143639166,0.453166,0.418166
GET,small_3.txt,4050,45299143586875,45299143608375,45299143650250,0.063375,0.0215
GET,small.txt,42,45299143602333,45299143652000,45299143686166,0.083833,0.049667
PUT,medium_3.txt,40500,45299143672750,45299162316583,45299162482916,18.8102,18.6438
GET,medium_3.txt,40500,45299162628083,45299162669666,45299162871416,0.243333,0.041583
GET,large_1.txt,81000,45299162663125,45299162961083,45299163647208,0.984083,0.297958
GET,large_3.txt,405000,45299162295666,45299162656166,45299164864041,2.56838,0.3605
PUT,medium_3.txt,40500,45299162953083,45299188623458,45299188652458,25.6994,25.6704
PUT,large_2.txt,162000,45299188617041,45299268069541,45299268090458,79.4734,79.4525
PUT,small.txt,42,45299268048166,45299268090333,45299268095958,0.047792,0.042167
PUT,small_3.txt,4050,45299268082500,45299269979416,45299269986708,1.90421,1.89692
PUT,small_2.txt,1620,45299269957083,45299270705583,45299270712000,0.754917,0.7485
PUT,large_3.txt,405000,45299270682500,45299443733291,45299443787208,173.105,173.051
GET,small.txt,42,45299476055000,45299476079375,45299476157125,0.102125,0.024375
PUT,large_1.txt,81000,45299443709916,45299476085666,45299476175500,32.4656,32.3757
GET,large_2.txt,162000,45299476068875,45299476175541,45299476706708,0.637833,0.106666
GET,large_1.txt,81000,45299476170708,45299476318416,45299476906875,0.736167,0.147708
GET,xlarge_1.txt,810000,45299476288291,45299477019500,45299502790958,26.5027,0.731209
PUT,xlarge_1.txt,810000,45299477013541,45299836977958,45299837069666,360.056,359.964
PUT,small_1.txt,810,45299836954083,45299837404125,45299837445500,0.491417,0.450042
GET,small_1.txt,810,45299837379166,45299837405083,45299837555625,0.176459,0.025917
GET,.DS_Store,6149,45299837360916,45299837417875,45299837562750,0.201834,0.056959
GET,large_2.txt,162000,45299837398375,45299837569750,45299838164541,0.766166,0.171375
GET,medium_3.txt,40500,45299838955833,45299839004541,45299839565208,0.609375,0.048708
GET,medium_2.txt,16200,45299849873875,45299849940291,45299850058458,0.184583,0.066416
GET,small_2.txt,1620,45299850077666,45299850128083,45299850151875,0.074209,0.050417
PUT,medium_2.txt,16200,45299851814583,45299867909791,45299867947708,16.1331,16.0952
GET,small_2.txt,1620,45299867874291,45299867908791,45299867966791,0.0925,0.0345
GET,small_3.txt,4050,45299869001416,45299869041791,45299869089583,0.088167,0.040375
GET,medium_3.txt,40500,45299880742083,45299880868625,45299881130208,0.388125,0.126542
GET,medium_3.txt,40500,45299889941166,45299890057666,45299890341125,0.399959,0.1165
PUT,small_3.txt,4050,45299900431875,45299905453416,45299905467375,5.0355,5.02154
GET,large_1.txt,81000,45299918243458,45299918476541,45299919276500,1.03304,0.233083
GET,xlarge_1.txt,810000,45299837569916,45299838966708,45299930009083,92.4392,1.39679
PUT,small.txt,42,45299935952958,45299936048583,45299936060791,0.107833,0.095625
PUT,medium_3.txt,40500,45299949389958,45299983519958,45299983559916,34.17,34.13
PUT,small_3.txt,4050,45299996466708,45300001186625,45300001200791,4.73408,4.71992
GET,medium_1.txt,8100,45300013910000,45300013952333,45300014018208,0.108208,0.042333
PUT,small.txt,42,45300047966375,45300048049833,45300048060666,0.094291,0.083458
PUT,small.txt,42,45300060882000,45300060966541,45300060978041,0.096041,0.084541
GET,medium_2.txt,16200,45300068703708,45300068785750,45300068896166,0.192458,0.082042
PUT,medium_2.txt,16200,45300071457416,45300087052166,45300087068333,15.6109,15.5947
GET,large_3.txt,405000,45300094837375,45300095511291,45300097985208,3.14783,0.673916
GET,large_3.txt,405000,45300098232458,45300098928791,45300101486708,3.25425,0.696333
GET,small_1.txt,810,45300102539291,45300102600208,45300102691833,0.152542,0.060917
GET,small_3.txt,4050,45300570971333,45300570992625,45300571013958,0.042625,0.021292
PUT,xlarge_1.txt,810000,45300129574625,45300570995416,45300571084666,441.51,441.421
GET,medium_1.txt,8100,45300570989166,45300571126125,45300571326625,0.337459,0.136959
GET,medium_3.txt,40500,45300571104166,45300571187125,45300571654833,0.550667,0.082959
PUT,small_3.txt,4050,45300571156875,45300573187708,45300573216875,2.06,2.03083
PUT,medium_1.txt,8100,45300573172541,45300576984541,45300577012666,3.84013,3.812
GET,small_2.txt,1620,45300576975583,45300576991166,45300577046208,0.070625,0.015583
GET,xlarge_1.txt,810000,45300585935416,45300586538875,45300612859875,26.9245,0.603459
PUT,xlarge_1.txt,810000,45300587282833,45300951816375,45300951899125,364.616,364.534
PUT,medium_1.txt,8100,45300951792250,45300955413916,45300955426541,3.63429,3.62167
GET,small.txt,42,45300955389833,45300955413833,45300955428000,0.038167,0.024
PUT,small_1.txt,810,45300955403541,45300955857500,45300955869625,0.466084,0.453959
GET,small_2.txt,1620,45300955833958,45300955858166,45300955876708,0.04275,0.024208
GET,small_3.txt,4050,45300955848541,45300955879958,45300955998416,0.149875,0.031417
GET,large_3.txt,405000,45300955866041,45300956126041,45300957981666,2.11563,0.26
GET,medium_3.txt,40500,45300964794625,45300964850916,45300964967458,0.172833,0.056291
GET,large_1.txt,81000,45300966769958,45300966850583,45300967556208,0.78625,0.080625
PUT,medium_1.txt,8100,45300966842083,45300975409166,45300975457708,8.61562,8.56708
GET,.DS_Store,6149,45300975437375,45300975476000,45300975514083,0.076708,0.038625
PUT,.DS_Store,6149,45300975486750,45300980573916,45300980597208,5.11046,5.08717
GET,large_2.txt,162000,45300980567083,45300980882416,45300981905541,1.33846,0.315333
GET,large_2.txt,162000,45300988230666,45300988541458,45300989583375,1.35271,0.310792
GET,medium_1.txt,8100,45300992191625,45300992240166,45300992312041,0.120416,0.048541
GET,small_3.txt,4050,45301015224000,45301015264375,45301015308166,0.084166,0.040375
PUT,medium_2.txt,16200,45301051665041,45301066526541,45301066611333,14.9463,14.8615
PUT,medium_1.txt,8100,45301066520208,45301075184916,45301075210750,8.69054,8.66471
PUT,large_2.txt,162000,45301081082208,45301187014416,45301187069333,105.987,105.932
